transaction_date,transaction_time,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,period,season
6,22919,1,0,3.5,0,23,18,2,2
6,22933,1,1,2.5,8,5,69,2,2
6,22970,1,1,4.25,2,0,48,2,2
6,22970,1,1,0.8,5,26,11,2,2
6,22970,1,1,3.75,0,27,46,2,2
6,22973,1,0,4.75,4,17,75,2,2
6,22994,1,0,3.0,8,6,63,2,2
6,23253,2,0,3.0,8,6,50,2,2
6,23307,1,1,3.0,2,10,58,2,2
6,23342,2,1,3.0,8,6,63,2,2
6,23375,2,0,2.5,8,3,24,2,2
6,23375,1,0,3.5,0,1,9,2,2
6,23382,1,1,2.5,8,5,69,2,2
6,23420,2,1,3.0,8,6,63,2,2
6,23465,2,0,2.5,8,4,54,2,2
6,23492,2,1,2.0,2,10,60,2,2
6,23550,1,1,2.5,2,10,59,2,2
6,23635,1,0,3.5,4,17,21,2,2
6,23656,1,1,3.1,2,25,44,2,2
6,23745,2,0,3.0,2,0,29,2,2
6,23745,1,0,3.25,0,1,37,2,2
6,23782,2,0,4.25,2,0,48,2,2
6,23798,1,1,3.0,8,6,63,2,2
6,23825,2,0,3.0,2,10,58,2,2
6,23850,1,0,2.5,8,6,51,2,2
6,23850,1,0,4.5,0,27,66,2,2
6,23853,1,0,3.75,4,17,76,2,2
6,23867,2,0,3.1,2,25,44,2,2
6,23987,2,0,2.5,8,3,24,2,2
6,24016,1,0,2.5,8,6,51,2,2
6,24032,2,1,2.5,8,4,79,2,2
6,24235,2,0,2.5,8,4,79,2,2
6,24299,2,0,2.45,2,25,45,2,2
6,24342,2,0,3.0,2,13,32,2,2
6,24404,2,1,3.75,4,17,76,2,2
6,24415,1,1,3.0,2,13,32,2,2
6,24456,2,1,3.5,2,22,2,2,2
6,24545,2,0,2.2,2,22,4,2,2
6,24565,1,0,3.75,2,25,43,2,2
6,24570,2,1,3.5,4,17,21,2,2
6,24680,1,0,2.5,8,4,54,2,2
6,24772,1,1,3.5,2,13,31,2,2
6,24781,2,0,2.55,8,4,72,2,2
6,24860,2,1,3.0,8,6,63,2,2
6,24908,2,0,3.0,8,4,78,2,2
6,24928,1,0,3.0,2,10,58,2,2
6,24960,2,0,2.5,8,5,69,2,2
6,24984,2,0,3.5,2,13,31,2,2
6,24984,1,0,3.75,0,27,46,2,2
6,25161,2,1,3.5,2,22,2,2,2
6,25161,1,1,3.0,0,27,55,2,2
6,25166,2,1,2.5,8,3,27,2,2
6,25259,2,0,2.5,8,3,27,2,2
6,25262,1,1,2.5,8,5,69,2,2
6,25354,1,0,4.75,4,17,75,2,2
6,25447,2,0,3.1,8,4,71,2,2
6,25634,2,1,3.0,2,10,58,2,2
6,25659,2,1,2.45,2,25,45,2,2
6,25667,1,1,2.5,8,6,64,2,2
6,25669,2,1,2.5,8,6,64,2,2
6,25670,1,1,3.0,2,0,29,2,2
6,25673,2,1,2.0,2,10,60,2,2
6,25696,1,1,3.0,8,4,78,2,2
6,25699,1,1,3.0,8,6,50,2,2
6,25707,2,1,3.5,4,17,21,2,2
6,25721,2,1,3.0,2,10,58,2,2
6,25746,1,1,3.5,4,17,21,2,2
6,25746,1,1,3.75,0,23,10,2,2
7,576,2,1,3.5,4,17,21,1,2
7,706,2,1,3.0,8,3,23,1,2
7,707,2,1,2.2,2,13,33,1,2
7,797,2,1,2.0,2,13,16,1,2
7,967,1,1,3.0,8,3,23,1,2
7,1033,2,1,4.75,4,17,75,1,2
7,1069,2,1,2.5,8,3,27,1,2
7,1247,1,0,3.0,8,5,68,1,2
7,1343,1,1,2.0,2,13,16,1,2
7,1343,1,1,4.5,0,27,66,1,2
7,1393,1,1,3.75,2,0,47,1,2
7,1393,2,1,0.8,5,26,7,1,2
7,1449,2,1,3.5,2,22,2,1,2
7,1567,2,1,3.0,8,3,26,1,2
7,1690,1,0,3.0,8,5,68,1,2
7,1729,1,0,3.75,2,0,47,1,2
7,1863,2,1,3.0,8,5,68,1,2
7,1929,2,1,4.25,2,0,48,1,2
7,1929,1,1,0.8,5,28,73,1,2
7,1975,2,1,4.75,4,17,75,1,2
7,1989,1,2,4.25,2,0,48,1,2
7,1989,1,2,0.8,5,26,38,1,2
7,1989,1,2,4.25,2,0,48,1,2
7,1989,1,2,18.0,3,20,1,1,2
7,2027,1,1,2.5,8,4,79,1,2
7,2028,2,1,2.2,2,13,33,1,2
7,2038,2,1,3.5,4,17,21,1,2
7,2208,1,0,2.0,2,10,60,1,2
7,2237,1,2,3.75,2,0,5,1,2
7,2237,3,2,0.8,5,26,7,1,2
7,2310,2,1,3.1,2,25,44,1,2
7,2335,2,2,4.5,4,17,20,1,2
7,2338,1,0,3.75,2,0,47,1,2
7,2344,1,0,2.5,8,4,79,1,2
7,2356,2,1,2.5,8,4,79,1,2
7,2364,1,2,3.75,4,17,76,1,2
7,2459,1,1,3.5,2,13,31,1,2
7,2586,2,2,3.0,2,22,3,1,2
7,2804,1,1,2.5,8,3,27,1,2
7,2804,1,1,4.5,0,27,66,1,2
7,2833,2,1,2.5,8,3,27,1,2
7,2840,2,2,2.45,2,25,45,1,2
7,2840,1,2,3.25,0,1,37,1,2
7,2857,1,1,3.0,8,3,26,1,2
7,2858,1,2,3.0,2,0,29,1,2
7,2919,2,1,3.5,2,13,31,1,2
7,3052,1,2,3.1,8,4,71,1,2
7,3079,1,1,3.0,8,3,23,1,2
7,3088,1,2,3.0,8,3,26,1,2
7,3106,2,1,3.0,8,6,63,1,2
7,3106,1,1,3.5,0,1,34,1,2
7,3207,2,1,3.75,2,0,47,1,2
7,3207,2,1,0.8,5,26,38,1,2
7,3219,2,1,3.75,2,0,5,1,2
7,3366,1,2,3.1,2,25,44,1,2
7,3366,1,2,21.0,3,12,30,1,2
7,3384,2,2,2.0,2,10,60,1,2
7,3408,1,2,3.0,2,0,29,1,2
7,3408,2,2,0.8,5,26,38,1,2
7,3446,1,0,2.0,2,10,60,1,2
7,3498,2,0,2.5,8,4,54,1,2
7,3498,1,0,3.1,8,4,71,1,2
7,3576,1,1,3.0,8,3,23,1,2
7,3599,1,2,3.1,2,25,44,1,2
7,3599,1,2,3.75,0,23,10,1,2
7,3600,2,1,3.5,2,22,2,1,2
7,3641,1,0,3.0,2,13,32,1,2
7,3641,1,0,9.25,6,15,67,1,2
7,3681,2,2,3.5,2,13,31,1,2
7,3806,2,2,3.1,8,4,71,1,2
7,3806,1,2,21.0,3,12,30,1,2
7,3815,1,1,3.75,2,0,5,1,2
7,3836,2,2,3.0,8,6,63,1,2
7,3933,1,2,4.0,8,4,53,1,2
7,3933,1,2,3.0,0,27,55,1,2
7,3942,2,2,3.5,2,13,31,1,2
7,3943,2,0,2.55,8,4,72,1,2
7,3943,2,0,4.5,0,27,66,1,2
7,3995,2,2,3.0,8,6,63,1,2
7,4031,1,0,3.5,4,17,21,1,2
7,4035,1,2,2.5,8,6,51,1,2
7,4088,1,0,2.55,8,4,72,1,2
7,4172,1,1,2.5,2,13,15,1,2
7,4172,1,1,8.95,6,7,77,1,2
7,4351,2,2,2.2,2,13,33,1,2
7,4365,1,2,3.75,0,23,10,1,2
7,4365,1,2,3.75,0,23,10,1,2
7,4365,1,2,3.75,0,23,10,1,2
7,4402,2,2,3.0,2,13,32,1,2
7,4488,1,0,3.1,2,25,44,1,2
7,4516,1,0,4.5,4,17,20,1,2
7,4562,2,1,2.5,8,3,27,1,2
7,4614,1,2,3.0,2,13,32,1,2
7,4694,1,1,3.0,8,3,26,1,2
7,4725,2,2,3.0,8,4,78,1,2
7,4808,1,2,4.75,4,17,75,1,2
7,4808,1,2,3.25,0,27,17,1,2
7,4827,2,2,2.5,8,3,27,1,2
7,4841,1,0,3.0,8,3,26,1,2
7,4843,1,1,2.5,2,13,15,1,2
7,4862,2,2,3.0,8,3,23,1,2
7,5060,1,1,2.5,8,5,69,1,2
7,5106,2,2,2.2,2,13,33,1,2
7,5106,1,2,22.5,3,20,56,1,2
7,5375,2,0,3.0,2,0,29,1,2
7,5405,1,1,3.0,8,5,68,1,2
7,5446,1,2,3.75,2,0,47,1,2
7,5446,2,2,0.8,5,26,7,1,2
7,5459,1,2,4.0,8,4,53,1,2
7,5459,2,2,2.5,2,10,59,1,2
7,5459,1,2,3.5,0,1,34,1,2
7,5459,1,1,3.1,8,4,71,1,2
7,5472,1,0,4.5,4,17,20,1,2
7,5497,1,0,3.75,2,0,47,1,2
7,5497,1,0,3.75,2,0,47,1,2
7,5497,1,0,3.75,2,0,47,1,2
7,5555,2,1,2.5,8,4,79,1,2
7,5625,1,1,2.0,2,10,60,1,2
7,5646,1,2,3.5,2,13,31,1,2
7,5687,2,2,2.5,2,10,59,1,2
7,5761,1,2,3.0,8,4,78,1,2
7,5777,1,2,2.0,2,10,60,1,2
7,6009,2,2,3.75,2,0,47,1,2
7,6009,2,2,0.8,5,26,7,1,2
7,6009,1,2,4.5,0,27,66,1,2
7,6061,1,1,4.5,4,17,20,1,2
7,6072,1,2,3.75,2,25,43,1,2
7,6104,1,2,4.25,2,0,48,1,2
7,6104,2,2,18.0,3,20,1,1,2
7,6113,2,1,3.0,2,13,32,1,2
7,6129,1,0,3.0,8,6,50,1,2
7,6140,1,2,3.0,8,6,50,1,2
7,6140,1,2,3.0,0,27,55,1,2
7,6141,1,1,3.0,8,3,26,1,2
7,6190,2,2,2.5,8,3,27,1,2
7,6203,2,1,2.55,8,4,72,1,2
7,6203,1,1,3.5,0,23,18,1,2
7,6236,2,2,3.1,2,25,44,1,2
7,6342,1,2,3.0,2,13,14,1,2
7,6342,1,2,4.5,0,27,66,1,2
7,6346,2,1,3.0,8,4,78,1,2
7,6412,2,1,2.5,2,13,15,1,2
7,6463,2,1,2.2,2,22,4,1,2
7,6463,1,1,3.75,0,23,10,1,2
7,6561,1,2,3.0,8,5,68,1,2
7,6561,1,2,3.75,0,27,46,1,2
7,6572,1,0,2.5,8,6,51,1,2
7,6572,2,0,3.5,0,23,18,1,2
7,6613,2,1,2.0,2,13,16,1,2
7,6633,2,2,2.0,2,10,60,1,2
7,6661,1,0,2.5,8,3,24,1,2
7,6661,1,0,2.55,8,4,72,1,2
7,6681,1,2,3.0,2,0,29,1,2
7,6681,1,2,3.0,2,0,29,1,2
7,6693,1,2,3.0,2,22,3,1,2
7,6693,1,2,14.75,3,11,28,1,2
7,6739,1,2,3.75,0,23,10,1,2
7,6917,2,2,2.0,2,13,16,1,2
7,6917,1,2,3.5,0,1,34,1,2
7,6952,2,2,2.5,8,4,79,1,2
7,6956,2,2,2.5,8,3,24,1,2
7,6962,1,2,4.5,4,17,20,1,2
7,6962,1,2,3.75,0,27,46,1,2
7,6990,1,2,4.25,2,0,6,1,2
7,6990,3,2,0.8,5,26,7,1,2
7,7057,2,1,2.5,2,10,59,1,2
7,7130,1,2,2.2,2,22,4,1,2
7,7141,1,1,2.55,8,4,72,1,2
7,7243,2,1,3.0,2,22,3,1,2
7,7243,1,1,9.5,6,7,52,1,2
7,7251,2,2,2.5,8,4,54,1,2
7,7265,2,2,2.5,2,13,15,1,2
7,7400,2,1,3.5,2,13,31,1,2
7,7479,1,2,3.75,4,17,76,1,2
7,7503,1,2,3.0,8,6,50,1,2
7,7538,1,1,4.75,4,17,75,1,2
7,7538,1,1,3.5,0,1,9,1,2
7,7538,1,1,20.45,3,11,65,1,2
7,7608,2,2,3.0,2,13,14,1,2
7,7608,1,2,3.0,0,27,55,1,2
7,7669,2,2,3.75,2,25,43,1,2
7,7727,2,0,2.2,2,22,4,1,2
7,7759,2,0,3.1,2,25,44,1,2
7,7759,1,0,3.25,0,27,17,1,2
7,7972,1,1,3.0,8,6,50,1,2
7,7983,2,1,2.0,2,13,16,1,2
7,7983,1,1,3.75,0,23,0,1,2
7,8051,2,2,2.5,8,3,24,1,2
7,8156,1,2,3.0,2,10,58,1,2
7,8156,1,2,3.75,0,27,46,1,2
7,8195,2,0,3.0,2,13,14,1,2
7,8195,1,1,3.0,2,13,14,1,2
7,8205,1,2,3.0,2,0,29,1,2
7,8205,2,2,0.8,5,26,7,1,2
7,8227,1,0,2.5,8,3,24,1,2
7,8277,2,2,3.0,8,3,23,1,2
7,8309,1,1,2.5,8,5,69,1,2
7,8309,1,1,3.5,0,23,18,1,2
7,8337,2,0,2.55,8,4,72,1,2
7,8356,2,1,3.75,2,25,43,1,2
7,8421,2,0,3.1,8,4,71,1,2
7,8467,2,1,4.25,2,0,48,1,2
7,8473,1,1,3.5,2,13,31,1,2
7,8476,1,2,3.75,2,0,47,1,2
7,8476,2,2,0.8,5,26,38,1,2
7,8502,1,0,4.0,8,4,53,1,2
7,8549,1,1,3.0,2,0,29,1,2
7,8549,2,1,0.8,5,26,11,1,2
7,8549,1,1,3.25,0,27,17,1,2
7,8549,1,1,7.6,7,21,74,1,2
7,8625,1,1,3.0,2,13,14,1,2
7,8625,1,1,3.25,0,27,17,1,2
7,8676,2,1,3.0,2,13,32,1,2
7,8676,1,1,3.0,0,27,55,1,2
7,8762,2,2,3.75,2,25,43,1,2
7,8850,2,2,3.0,8,3,23,1,2
7,8917,2,2,3.1,2,25,44,1,2
7,8970,1,1,3.75,0,23,10,1,2
7,8970,1,1,3.75,0,23,10,1,2
7,8991,2,2,2.5,8,4,54,1,2
7,8991,1,2,14.0,1,19,40,1,2
7,9032,1,1,2.5,2,13,15,1,2
7,9066,2,2,3.1,2,25,44,1,2
7,9116,2,2,2.0,2,10,60,1,2
7,9117,1,1,3.1,2,25,44,1,2
7,9136,1,1,3.0,8,6,50,1,2
7,9180,1,2,3.75,0,23,10,1,2
7,9180,1,2,3.75,0,23,10,1,2
7,9195,1,2,2.5,8,3,27,1,2
7,9220,2,1,4.25,2,0,6,1,2
7,9220,2,1,0.8,5,26,11,1,2
7,9411,2,2,2.5,8,3,24,1,2
7,9411,1,1,3.0,2,10,58,1,2
7,9584,1,1,4.25,2,0,6,1,2
7,9584,1,1,0.8,5,26,11,1,2
7,9641,1,2,3.0,8,3,26,1,2
7,9641,1,2,9.25,6,15,67,1,2
7,9658,1,1,2.5,8,3,27,1,2
7,9669,2,2,3.5,4,17,21,1,2
7,9701,1,1,2.55,8,4,72,1,2
7,9711,1,0,2.0,2,10,60,1,2
7,9738,1,1,3.1,2,25,44,1,2
7,9744,2,2,2.5,8,3,27,1,2
7,9756,2,1,4.75,4,17,75,1,2
7,9831,2,1,3.0,2,22,3,1,2
7,9839,2,1,2.5,8,4,79,1,2
7,9839,1,1,3.5,0,1,34,1,2
7,9840,2,2,2.0,2,13,16,1,2
7,9840,1,2,3.75,0,27,46,1,2
7,9890,2,1,3.75,2,0,47,1,2
7,9890,1,1,0.8,5,26,11,1,2
7,9897,1,1,3.75,0,23,10,1,2
7,9897,1,1,3.75,0,23,10,1,2
7,9909,1,0,3.0,2,13,14,1,2
7,9909,1,0,14.75,3,11,28,1,2
7,9911,2,0,2.5,8,4,54,1,2
7,9925,1,1,2.45,2,25,45,1,2
7,9925,1,1,3.5,0,1,34,1,2
7,9945,2,1,3.0,8,4,78,1,2
7,9945,1,1,3.0,0,27,55,1,2
7,9987,2,0,2.5,8,4,54,1,2
7,9987,1,0,8.95,6,7,77,1,2
7,10016,2,2,2.5,2,13,15,1,2
7,10077,2,0,3.0,2,22,3,1,2
7,10162,2,2,4.75,4,17,75,1,2
7,10171,1,1,3.75,2,25,43,1,2
7,10220,1,2,3.0,2,10,58,1,2
7,10220,1,2,3.0,0,27,55,1,2
7,10227,1,1,3.1,8,4,71,1,2
7,10314,1,2,3.0,2,13,32,1,2
7,10314,1,2,3.25,0,27,35,1,2
7,10342,2,2,2.2,2,13,33,1,2
7,10424,2,0,2.5,2,13,15,1,2
7,10516,1,2,2.5,2,13,15,1,2
7,10560,2,2,4.25,2,0,6,1,2
7,10560,3,2,0.8,5,28,73,1,2
7,10560,1,2,3.0,0,27,55,1,2
7,10597,2,2,3.1,8,4,71,1,2
7,10609,2,2,3.1,2,25,44,1,2
7,10699,2,1,3.1,2,25,44,1,2
7,10699,1,1,3.5,0,1,34,1,2
7,10782,2,1,2.0,2,10,60,1,2
7,10853,2,1,2.0,2,10,60,1,2
7,10860,1,0,3.0,2,10,58,1,2
7,10860,2,0,4.5,0,27,66,1,2
7,10888,2,0,2.45,2,25,45,1,2
7,10888,2,0,3.75,0,23,0,1,2
7,10892,1,0,4.25,2,0,48,1,2
7,10913,1,2,4.25,2,0,48,1,2
7,10913,2,2,0.8,5,28,73,1,2
7,10940,2,0,2.5,8,3,24,1,2
7,10981,2,1,3.5,4,17,21,1,2
7,10981,1,1,3.25,0,1,37,1,2
7,11100,1,1,3.0,2,10,58,1,2
7,11100,1,1,3.5,0,1,34,1,2
7,11110,1,1,3.0,2,0,61,1,2
7,11110,1,1,3.0,0,27,55,1,2
7,11245,1,0,3.75,2,0,47,1,2
7,11245,2,0,3.75,0,23,10,1,2
7,11250,2,2,2.5,8,6,51,1,2
7,11289,1,0,3.0,8,6,50,1,2
7,11296,1,0,3.75,0,23,10,1,2
7,11376,2,1,3.5,2,13,31,1,2
7,11392,1,1,3.5,2,22,2,1,2
7,11393,2,2,2.5,8,4,79,1,2
7,11405,2,2,2.45,2,25,45,1,2
7,11432,2,1,2.2,2,22,4,1,2
7,11479,1,0,3.75,2,0,47,1,2
7,11493,1,0,3.0,8,6,50,1,2
7,11630,2,0,4.5,4,17,20,1,2
7,11638,2,2,3.0,2,13,14,1,2
7,11696,1,1,4.0,8,4,53,1,2
7,11753,1,2,2.5,8,5,69,1,2
7,11779,1,1,2.5,8,6,64,1,2
7,11830,2,1,3.0,2,13,14,1,2
7,11830,1,1,3.75,0,23,10,1,2
7,12000,1,2,3.0,8,3,26,1,2
7,12000,1,2,3.5,0,1,9,1,2
7,12111,1,1,2.5,8,6,51,1,2
7,12121,2,1,2.2,2,22,4,1,2
7,12121,1,1,3.75,0,27,46,1,2
7,12242,1,1,2.5,2,10,59,1,2
7,12263,1,0,3.75,2,0,47,1,2
7,12354,1,0,3.0,2,22,3,1,2
7,12473,1,1,2.5,2,13,15,0,2
7,12637,2,0,2.5,8,3,24,0,2
7,12665,1,1,3.1,8,4,71,0,2
7,12668,2,0,3.0,2,22,3,0,2
7,12701,2,2,3.5,2,13,31,0,2
7,12754,2,0,2.5,8,4,79,0,2
7,12755,1,0,4.5,4,17,20,0,2
7,12785,1,1,3.0,8,3,23,0,2
7,12806,1,0,4.25,2,0,6,0,2
7,12813,2,2,2.5,8,4,54,0,2
7,12900,1,2,3.0,2,0,29,0,2
7,12921,1,1,2.55,8,4,72,0,2
7,12980,1,0,4.0,8,4,53,0,2
7,13024,2,1,2.5,8,4,54,0,2
7,13196,2,2,3.75,2,0,47,0,2
7,13196,1,2,0.8,5,28,73,0,2
7,13211,1,0,2.5,8,4,54,0,2
7,13466,1,1,2.2,2,13,33,0,2
7,13502,1,1,3.0,2,13,14,0,2
7,13573,1,2,2.2,2,22,4,0,2
7,13858,2,0,3.75,2,0,5,0,2
7,13858,2,0,3.5,0,1,9,0,2
7,14028,2,1,4.25,2,0,48,0,2
7,14028,1,1,0.8,5,28,73,0,2
7,14045,1,0,3.0,8,6,50,0,2
7,14069,2,2,4.25,2,0,6,0,2
7,14069,4,2,0.8,5,28,73,0,2
7,14069,1,2,3.5,0,1,34,0,2
7,14237,1,0,3.0,8,3,23,0,2
7,14285,1,1,3.0,8,6,50,0,2
7,14299,2,0,3.5,4,17,21,0,2
7,14299,2,0,3.5,0,1,9,0,2
7,14325,1,2,2.5,2,10,59,0,2
7,14583,1,0,3.75,2,0,5,0,2
7,14583,1,0,4.25,2,0,6,0,2
7,14583,1,0,2.5,8,6,51,0,2
7,14616,2,2,3.0,2,13,32,0,2
7,14623,1,0,2.45,2,25,45,0,2
7,14650,1,0,2.0,2,13,16,0,2
7,14668,2,0,2.5,8,6,64,0,2
7,14671,2,0,3.0,8,6,50,0,2
7,14714,1,0,2.55,8,4,72,0,2
7,14714,2,0,3.5,0,1,9,0,2
7,14744,1,0,2.5,2,13,15,0,2
7,14744,2,0,3.25,0,27,17,0,2
7,14822,1,0,2.5,8,4,79,0,2
7,14834,2,2,3.0,8,6,50,0,2
7,14886,2,0,2.5,8,6,64,0,2
7,15054,1,0,2.5,8,4,54,0,2
7,15110,2,2,3.0,8,3,26,0,2
7,15182,1,0,4.25,2,0,6,0,2
7,15234,1,2,2.2,2,22,4,0,2
7,15234,1,2,3.25,0,27,35,0,2
7,15288,2,1,3.0,2,13,14,0,2
7,15329,1,0,2.5,8,3,24,0,2
7,15379,1,2,3.0,2,0,29,0,2
7,15379,1,2,0.8,5,26,7,0,2
7,15473,1,1,3.0,8,3,23,0,2
7,15746,1,2,3.0,2,13,32,0,2
7,15855,2,2,4.75,4,17,75,0,2
7,15905,2,0,3.5,4,17,21,0,2
7,15905,2,0,3.25,0,1,37,0,2
7,15905,1,0,10.95,6,7,70,0,2
7,15941,1,1,3.5,2,22,2,0,2
7,15959,1,2,2.5,8,5,69,0,2
7,16133,2,1,2.55,8,4,72,0,2
7,16161,1,2,3.0,8,3,26,0,2
7,16193,1,0,4.5,4,17,20,0,2
7,16238,1,0,3.1,8,4,71,0,2
7,16393,2,0,3.0,2,13,32,0,2
7,16507,2,1,4.75,4,17,75,0,2
7,16507,1,1,3.5,0,1,9,0,2
7,16618,2,1,3.75,2,0,5,0,2
7,16618,2,1,0.8,5,26,7,0,2
7,16652,2,1,2.5,8,6,51,0,2
7,16745,2,2,2.5,8,3,27,0,2
7,16828,2,0,2.5,2,13,15,0,2
7,17045,2,0,2.0,2,10,60,0,2
7,17076,2,1,3.1,2,25,44,0,2
7,17163,1,2,2.5,8,5,69,0,2
7,17218,1,1,2.5,2,13,15,0,2
7,17238,2,0,3.5,2,13,31,0,2
7,17248,2,0,3.0,2,10,58,0,2
7,17248,2,0,3.75,0,23,10,0,2
7,17286,1,1,3.0,2,0,29,0,2
7,17286,1,1,0.8,5,28,73,0,2
7,17407,1,0,2.5,8,5,69,0,2
7,17427,1,1,2.5,2,13,15,0,2
7,17427,1,1,3.75,0,23,0,0,2
7,17549,1,0,3.1,2,25,44,0,2
7,17661,1,0,3.0,8,5,68,0,2
7,17739,2,2,3.0,2,10,58,0,2
7,17752,1,0,3.0,2,0,29,0,2
7,17796,1,0,3.0,8,3,26,0,2
7,17796,2,0,3.75,0,23,10,0,2
7,17848,1,0,2.5,8,5,69,0,2
7,17862,2,0,4.0,8,4,53,0,2
7,17863,1,2,2.5,8,4,79,0,2
7,17904,1,0,2.5,8,3,24,0,2
7,18037,2,2,3.75,2,0,5,0,2
7,18077,1,0,2.45,2,25,45,0,2
7,18307,2,0,2.55,8,4,72,0,2
7,18315,1,0,3.1,8,4,71,0,2
7,18504,1,2,3.0,8,3,23,0,2
7,18576,2,0,3.5,4,17,21,0,2
7,18610,2,0,3.0,8,5,68,0,2
7,18670,2,1,2.5,8,4,79,0,2
7,18827,1,2,2.55,8,4,72,0,2
7,18827,1,2,3.5,0,1,9,0,2
7,18951,1,1,2.5,2,13,15,0,2
7,19024,1,0,3.75,0,23,10,0,2
7,19038,2,2,2.5,8,4,79,0,2
7,19038,1,2,3.75,0,23,0,0,2
7,19046,1,1,2.0,2,10,60,0,2
7,19338,2,2,3.75,2,0,5,0,2
7,19338,2,2,0.8,5,28,73,0,2
7,19354,1,2,2.5,8,4,54,0,2
7,19668,2,1,4.25,2,0,48,0,2
7,19668,2,1,0.8,5,26,7,0,2
7,19668,1,1,4.5,0,27,66,0,2
7,19668,1,1,13.33,7,9,8,0,2
7,19711,1,0,3.75,2,25,43,0,2
7,19802,1,1,2.0,2,10,60,0,2
7,19807,1,1,3.0,2,13,32,0,2
7,19911,1,1,3.1,8,4,71,0,2
7,20013,1,0,2.5,8,3,24,0,2
7,20013,1,0,3.5,0,1,9,0,2
7,20078,1,1,3.75,2,25,43,0,2
7,20113,1,1,3.5,2,22,2,0,2
7,20192,1,1,2.5,8,4,79,0,2
7,20238,2,0,3.5,4,17,21,0,2
7,20238,1,0,2.0,2,10,60,0,2
7,20238,1,2,4.75,4,17,75,0,2
7,20258,2,1,4.0,8,4,53,0,2
7,20338,2,2,3.75,2,0,47,0,2
7,20444,1,2,3.0,8,6,63,0,2
7,20444,1,2,3.25,0,1,37,0,2
7,20641,2,0,3.5,4,17,21,0,2
7,20641,2,0,4.5,0,27,66,0,2
7,20681,2,2,2.5,8,3,27,0,2
7,20724,1,1,2.45,2,25,45,0,2
7,20961,1,1,3.0,2,13,14,0,2
7,20963,1,1,2.0,2,13,16,0,2
7,20963,1,1,3.75,0,23,10,0,2
7,20978,2,2,2.5,2,13,15,0,2
7,20989,1,2,2.5,8,4,54,0,2
7,21052,2,1,3.0,8,6,63,0,2
7,21187,1,1,3.0,2,0,61,0,2
7,21197,1,0,3.75,2,0,47,0,2
7,21197,2,0,3.5,0,23,18,0,2
7,21222,2,1,2.0,2,13,16,0,2
7,21222,1,1,8.95,6,2,25,0,2
7,21367,1,1,3.0,2,0,61,0,2
7,21543,2,1,2.5,8,4,54,0,2
7,21594,2,2,2.5,2,13,15,0,2
7,21680,1,0,4.0,8,4,53,0,2
7,21757,2,0,4.5,4,17,20,0,2
7,21757,1,0,8.95,6,16,49,0,2
7,21827,1,2,3.0,8,3,23,0,2
7,21856,2,0,3.0,2,13,32,0,2
7,21895,1,0,2.5,8,6,64,0,2
7,22460,1,0,3.0,2,22,3,0,2
7,22460,1,0,18.0,3,20,1,0,2
7,22478,1,2,2.5,8,6,51,0,2
7,22586,1,2,3.0,8,3,26,0,2
7,22647,1,1,2.5,8,3,24,0,2
7,22741,2,0,2.5,2,10,59,0,2
7,22741,2,0,3.75,0,27,46,0,2
7,22783,1,0,3.0,8,3,26,0,2
7,22783,2,0,3.75,0,27,46,0,2
7,22825,1,0,4.25,2,0,6,2,2
7,22971,1,2,2.45,2,25,45,2,2
7,23016,1,2,2.0,2,10,60,2,2
7,23089,1,0,2.55,8,4,72,2,2
7,23180,1,2,3.5,2,13,31,2,2
7,23353,2,1,3.75,2,25,43,2,2
7,23386,2,2,2.5,2,10,59,2,2
7,23387,2,1,2.5,8,3,27,2,2
7,23463,2,0,3.0,2,13,14,2,2
7,23514,2,1,3.0,8,3,26,2,2
7,23538,2,1,2.5,8,5,69,2,2
7,23610,2,1,3.0,8,3,23,2,2
7,23613,2,1,2.5,8,3,27,2,2
7,23689,2,2,2.5,8,4,54,2,2
7,23820,1,0,2.5,2,13,15,2,2
7,23837,1,2,3.0,8,3,26,2,2
7,23877,1,1,2.5,8,4,54,2,2
7,23941,1,1,3.75,2,0,47,2,2
7,23941,1,1,0.8,5,26,11,2,2
7,23943,1,0,2.5,8,6,64,2,2
7,24019,1,1,3.0,2,13,14,2,2
7,24019,1,1,15.0,3,12,13,2,2
7,24044,2,0,2.5,8,3,24,2,2
7,24054,2,0,4.75,4,17,75,2,2
7,24064,1,2,3.0,8,6,50,2,2
7,24106,2,1,3.0,2,0,29,2,2
7,24106,2,1,0.8,5,26,38,2,2
7,24149,2,0,2.5,2,13,15,2,2
7,24164,1,0,3.75,2,25,43,2,2
7,24230,2,2,2.5,8,3,27,2,2
7,24347,2,1,2.45,2,25,45,2,2
7,24477,2,2,3.75,4,17,76,2,2
7,24510,1,0,4.5,4,17,20,2,2
7,24563,1,2,3.0,8,5,68,2,2
7,24671,2,0,3.0,8,3,26,2,2
7,24679,2,1,2.5,8,4,79,2,2
7,24739,2,2,4.25,2,0,6,2,2
7,24739,2,2,0.8,5,28,73,2,2
7,24739,1,2,3.5,0,1,34,2,2
7,24840,2,0,3.5,4,17,21,2,2
7,24840,2,0,3.5,0,1,34,2,2
7,24884,1,0,2.0,2,10,60,2,2
7,24884,2,0,3.25,0,1,37,2,2
7,24939,2,0,2.5,8,3,27,2,2
