transaction_date,transaction_time,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,periodo,temporada
738588,41567,2,0,2.2,0,0,48,0,0
738588,41777,1,0,4.5,2,2,2,0,0
738588,42367,2,1,4.75,2,2,15,0,0
738588,42616,2,0,2.0,0,0,5,0,0
738588,42616,1,0,4.06,3,9,16,0,0
738588,42641,2,1,3.0,1,6,10,0,0
738588,42812,1,2,3.75,0,5,17,0,0
738588,42834,1,2,3.75,2,2,29,0,0
738588,42834,1,2,3.5,3,9,19,0,0
738588,42838,1,1,4.0,1,1,27,0,0
738588,42979,1,0,3.0,1,6,10,0,0
738588,43167,1,1,3.0,1,8,20,0,0
738588,43167,1,1,3.0,3,4,4,0,0
738588,43256,1,1,3.0,0,11,23,1,0
738588,43644,1,2,2.5,1,6,32,1,0
738588,43698,1,0,2.2,0,11,35,1,0
738588,43807,1,0,2.2,0,11,35,1,0
738588,43846,1,0,4.75,2,2,15,1,0
738588,44071,1,0,2.5,0,3,33,1,0
738588,44131,2,0,2.5,0,0,25,1,0
738588,44353,1,1,3.0,1,1,39,1,0
738588,44378,1,1,2.5,1,1,50,1,0
738588,44378,1,1,3.5,3,9,38,1,0
738588,44588,1,0,2.2,0,0,48,1,0
738588,44678,1,1,3.0,1,6,10,1,0
738588,44824,1,2,3.5,0,0,9,1,0
738588,45023,2,0,3.75,0,5,22,1,0
738588,45485,2,0,3.0,0,0,0,1,0
738588,45513,1,1,3.75,0,12,37,1,0
738588,45531,2,0,2.5,0,3,33,1,0
738588,45724,2,0,4.5,2,2,2,1,0
738588,45724,1,0,4.69,3,4,13,1,0
738588,45928,2,2,2.5,1,7,34,1,0
738588,45928,1,2,19.75,6,19,60,1,0
738588,45929,1,2,2.2,0,11,35,1,0
738588,46108,2,0,2.5,1,1,26,1,0
738588,46128,2,2,2.5,1,6,32,1,0
738588,46129,1,0,3.75,2,2,29,1,0
738588,46196,1,2,3.75,0,5,17,1,0
738588,46268,2,1,3.0,1,7,12,1,0
738588,46393,1,1,2.5,1,6,32,1,0
738588,46595,2,2,2.2,0,11,35,1,0
738588,46650,1,1,3.0,1,6,10,1,0
738588,46650,1,1,4.5,3,4,30,1,0
738588,46734,1,0,3.0,0,0,0,1,0
738588,46849,2,1,2.0,0,0,5,1,0
738588,46849,1,1,3.5,3,9,19,1,0
738588,46888,2,1,3.75,0,12,37,1,0
738588,47050,1,1,3.0,1,8,20,1,0
738588,47106,1,2,3.5,0,0,9,1,0
738588,47284,1,2,3.0,0,5,41,1,0
738588,47284,1,2,13.33,7,18,71,1,0
738588,47311,1,0,2.2,0,0,48,1,0
738588,47321,1,2,4.25,0,5,40,1,0
738588,47417,1,0,4.0,1,1,27,1,0
738588,47442,1,1,3.0,1,8,20,1,0
738588,47545,1,0,2.5,0,0,25,1,0
738588,47545,1,0,4.38,3,9,38,1,0
738588,47666,1,2,3.0,0,3,28,1,0
738588,47959,1,2,2.5,0,3,33,1,0
738588,47976,1,1,2.5,1,8,31,1,0
738588,48008,2,2,4.5,2,2,2,1,0
738588,48015,1,0,3.5,2,2,7,1,0
738588,48571,1,0,2.5,1,8,31,1,0
738588,48571,1,0,21.0,6,15,55,1,0
738588,48619,2,1,3.0,0,11,23,1,0
738588,48750,2,1,4.5,2,2,2,1,0
738588,49031,2,1,3.1,0,12,44,1,0
738588,49229,2,2,4.75,2,2,15,1,0
738588,49248,1,0,2.5,1,1,26,1,0
738588,49760,1,0,3.0,0,0,0,1,0
738588,49832,2,1,3.1,1,1,1,1,0
738588,49832,1,1,4.5,3,4,30,1,0
738588,49947,1,1,2.5,0,0,25,1,0
738588,50034,1,0,3.0,0,3,28,1,0
738588,50090,1,1,4.25,0,5,6,1,0
738588,50090,1,1,0.8,4,13,52,1,0
738588,50090,1,1,4.5,3,4,30,1,0
738588,50164,1,0,3.1,0,12,44,1,0
738588,50221,1,1,2.5,1,7,34,1,0
738588,50235,1,0,2.5,0,0,25,1,0
738588,50377,1,1,2.2,0,0,48,1,0
738588,50377,1,1,3.75,3,4,13,1,0
738588,50454,1,0,3.5,0,0,9,1,0
738588,50637,1,0,3.0,0,3,28,1,0
738588,50655,1,1,3.0,0,0,51,1,0
738588,51069,2,0,3.75,0,5,22,1,0
738588,51117,1,1,2.55,1,1,8,1,0
738588,51374,1,0,3.0,0,5,41,1,0
738588,51410,2,0,2.5,1,8,14,1,0
738588,51429,1,1,4.0,1,1,27,1,0
738588,51429,1,1,3.75,3,10,46,1,0
738588,51629,2,1,3.0,0,5,41,1,0
738588,51629,2,1,0.8,4,17,57,1,0
738588,51897,1,0,3.0,0,0,51,1,0
738588,52063,1,1,3.75,0,5,17,1,0
738588,52063,1,1,0.8,4,13,52,1,0
738588,52377,2,1,2.0,0,0,5,1,0
738588,52377,1,1,4.5,3,4,30,1,0
738588,52391,1,0,3.75,0,12,37,1,0
738588,52738,2,2,2.5,1,1,26,1,0
738588,52768,1,0,2.0,0,3,3,1,0
738588,52833,1,2,4.25,0,5,40,1,0
738588,52833,1,2,18.0,6,27,75,1,0
738588,53521,1,2,3.75,0,5,22,1,0
738588,53804,1,0,3.0,1,8,20,1,0
738588,54109,2,2,3.0,0,5,41,1,0
738588,54323,1,0,4.0,1,1,27,1,0
738588,54387,1,2,3.75,0,5,17,1,0
738588,54659,2,1,4.5,2,2,2,1,0
738588,54737,2,0,3.0,1,6,10,1,0
738588,54737,1,0,3.0,3,4,4,1,0
738588,54774,2,1,2.5,0,3,33,1,0
738588,54811,2,2,3.0,1,6,10,1,0
738588,54882,2,0,3.75,0,5,22,1,0
738588,54882,1,0,4.38,3,10,47,1,0
738588,54882,1,0,7.6,7,24,68,1,0
738588,54904,2,0,2.5,1,6,32,1,0
738588,55789,1,2,3.5,0,0,9,1,0
738588,56053,1,1,3.1,1,1,1,1,0
738588,56547,1,0,4.25,0,5,40,1,0
738588,56547,1,0,4.38,3,10,47,1,0
738588,56778,1,2,3.75,2,2,29,1,0
738588,57037,2,1,3.5,2,2,7,1,0
738588,57085,1,1,3.0,1,8,18,1,0
738588,57801,2,1,2.5,1,6,42,1,0
738588,57838,2,2,2.5,1,8,31,1,0
738588,57838,1,2,3.75,3,10,21,1,0
738588,58170,1,0,2.5,1,1,26,1,0
738588,58250,1,2,3.0,0,11,23,1,0
738588,58259,2,1,2.55,1,1,8,1,0
738588,58259,1,1,14.75,6,22,67,1,0
738588,58452,2,2,2.5,0,0,25,1,0
738588,58452,2,2,2.0,0,3,3,1,0
738588,59105,1,2,3.1,1,1,1,1,0
738588,59105,1,2,15.0,6,15,74,1,0
738588,59129,1,1,2.5,1,1,50,1,0
738588,59129,1,1,3.5,3,9,19,1,0
738588,59232,2,2,2.45,0,12,36,1,0
738588,59419,1,1,3.0,0,11,23,1,0
738588,59419,1,1,3.25,3,4,45,1,0
738588,59419,1,1,14.75,6,22,67,1,0
738588,59615,1,1,2.5,0,3,33,1,0
738588,59888,2,0,2.0,0,0,5,1,0
738588,59968,2,1,3.0,1,7,12,1,0
738588,59968,1,1,3.75,3,10,21,1,0
738588,59971,1,2,3.0,1,7,12,1,0
738588,60307,1,2,3.1,1,1,1,1,0
738588,60307,1,2,3.0,3,4,4,1,0
738588,60337,1,0,2.5,1,1,50,1,0
738588,60626,1,1,3.1,1,1,1,1,0
738588,61200,1,1,2.5,1,1,26,1,0
738588,61234,2,0,3.75,2,2,29,1,0
738588,61633,1,0,3.0,1,1,39,1,0
738588,61673,2,0,3.75,0,5,17,1,0
738588,61945,1,1,2.55,1,1,8,1,0
738588,62283,1,1,3.0,1,7,12,1,0
738588,62324,1,2,4.75,2,2,15,1,0
738588,62333,1,1,3.75,0,12,37,1,0
738588,62406,1,2,3.0,1,8,18,1,0
738588,62456,2,0,3.75,0,5,22,1,0
738588,62456,1,0,3.0,3,4,4,1,0
738588,62497,2,0,2.2,0,0,48,1,0
738588,62836,1,2,2.5,1,6,32,1,0
738588,62836,1,2,7.6,7,24,68,1,0
738588,63213,1,2,2.5,1,8,31,1,0
738588,63316,2,1,3.5,2,2,7,1,0
738588,63513,1,0,3.75,0,5,22,1,0
738588,63513,1,0,4.69,3,10,21,1,0
738588,63610,2,2,3.0,1,7,12,1,0
738588,63799,1,2,2.5,1,6,32,1,0
738588,63974,1,2,3.0,0,0,0,1,0
738588,63998,1,1,4.25,0,5,6,1,0
738588,63998,2,1,0.8,4,13,52,1,0
738588,64067,2,1,3.0,0,5,11,1,0
738588,64189,2,1,2.2,0,11,35,1,0
738588,64189,1,1,3.75,3,10,21,1,0
738588,64261,2,1,3.0,1,8,18,1,0
738588,64331,2,1,2.2,0,11,35,1,0
738588,64331,1,1,3.5,3,9,38,1,0
738588,64353,2,0,2.5,1,7,34,1,0
738588,64397,2,1,4.5,2,2,2,1,0
738588,64574,1,1,3.75,0,12,37,1,0
738588,64574,1,1,3.25,3,4,45,1,0
738588,64732,2,1,3.0,0,0,0,1,0
738588,64854,2,1,3.1,0,12,44,2,0
738588,64998,1,0,2.5,1,1,50,2,0
738588,64998,1,0,4.06,3,9,16,2,0
738588,65004,2,2,2.5,1,7,34,2,0
738588,65004,1,2,4.5,3,4,30,2,0
738588,65113,2,2,2.5,0,0,25,2,0
738588,65636,2,1,3.0,1,6,49,2,0
738588,65721,1,2,3.1,0,12,44,2,0
738588,65951,2,0,3.0,1,6,10,2,0
738588,65951,1,0,14.0,8,25,69,2,0
738588,66025,2,1,2.5,1,7,34,2,0
738588,66500,2,1,3.5,0,11,24,2,0
738588,66710,1,2,2.45,0,12,36,2,0
738588,66710,1,2,3.25,3,9,16,2,0
738588,66755,2,2,2.2,0,11,35,2,0
738588,66755,1,2,10.95,5,20,70,2,0
738588,66920,2,0,3.0,0,0,0,2,0
738588,67172,2,1,3.0,0,5,41,2,0
738588,67172,1,1,0.8,4,13,54,2,0
738588,67247,1,2,3.0,0,5,41,2,0
738588,67402,2,1,3.5,2,2,7,2,0
738588,67402,1,1,3.5,3,9,19,2,0
738588,67570,1,2,3.75,0,5,17,2,0
738588,67570,1,2,3.25,3,4,43,2,0
738588,67570,1,2,3.75,0,5,17,2,0
738588,67570,1,2,3.75,0,5,17,2,0
738588,67604,2,2,2.45,0,12,36,2,0
738588,67627,1,2,3.0,1,1,39,2,0
738588,67650,1,2,3.0,0,11,23,2,0
738588,67793,2,0,2.5,1,1,26,2,0
738588,67793,1,0,12.0,8,25,79,2,0
738588,67865,2,0,2.0,0,3,3,2,0
738588,67957,1,0,4.25,0,5,40,2,0
738588,68111,1,2,2.5,1,6,32,2,0
738588,68111,1,2,9.5,5,20,62,2,0
738588,68447,2,0,3.75,0,5,17,2,0
738588,68721,2,1,3.1,1,1,1,2,0
738588,69217,1,2,2.0,0,0,5,2,0
738588,69500,1,1,2.5,0,0,25,2,0
738588,69542,2,1,3.0,0,0,51,2,0
738588,69657,2,1,3.0,0,5,41,2,0
738588,69657,1,1,0.8,4,13,52,2,0
738588,69694,2,0,2.45,0,12,36,2,0
738588,69694,1,0,4.06,3,9,16,2,0
738588,69694,1,0,9.5,5,20,62,2,0
738588,69694,1,0,12.0,8,25,79,2,0
738588,69782,2,1,4.0,1,1,27,2,0
738588,69804,1,0,3.0,0,0,51,2,0
738588,69952,1,2,3.0,1,8,18,2,0
738588,70078,1,2,2.5,1,7,34,2,0
738588,70396,1,2,3.1,1,1,1,2,0
738588,70501,1,2,2.45,0,12,36,2,0
738588,70585,1,1,3.0,0,0,51,2,0
738588,70585,1,1,3.25,3,4,45,2,0
738588,70598,1,0,2.5,1,8,14,2,0
738588,70759,1,1,2.2,0,0,48,2,0
738588,70759,1,1,3.25,3,4,43,2,0
738588,70809,2,0,3.5,2,2,7,2,0
738588,70865,2,0,2.5,1,7,34,2,0
738588,71033,1,2,4.0,1,1,27,2,0
738588,71123,1,2,3.0,1,1,39,2,0
738588,71168,1,2,2.5,1,8,14,2,0
738588,71271,2,1,3.0,0,5,41,2,0
738588,71271,1,1,0.8,4,13,52,2,0
738588,71429,2,1,2.5,1,1,26,2,0
738588,71594,2,0,4.25,0,5,6,2,0
738588,71654,2,1,3.0,1,8,20,2,0
738588,71805,1,1,3.5,0,0,9,2,0
738588,71820,2,0,3.0,1,6,49,2,0
738588,72301,1,0,2.0,0,3,3,2,0
738588,72510,1,0,2.5,1,6,42,2,0
738588,72510,1,0,4.06,3,4,45,2,0
738588,73659,2,0,4.25,0,5,40,2,0
738588,73683,1,0,3.0,0,3,28,2,0
738589,21600,2,0,2.5,0,3,33,0,0
738589,21755,1,0,2.5,1,1,26,0,0
738589,21755,1,0,4.5,3,4,30,0,0
738589,21895,1,0,2.5,1,6,32,0,0
738589,22097,1,0,4.5,2,2,2,0,0
738589,22164,1,0,3.0,1,1,39,0,0
738589,22164,1,0,3.75,3,4,13,0,0
738589,22261,2,0,3.5,2,2,7,0,0
738589,22434,1,0,3.0,1,6,10,0,0
738589,22619,2,0,2.5,1,1,50,0,0
738589,22619,1,0,4.5,3,4,30,0,0
738589,23439,2,1,2.5,1,6,42,0,0
738589,23610,2,0,2.55,1,1,8,0,0
738589,23634,2,0,3.0,0,3,28,0,0
738589,23729,2,1,3.1,1,1,1,0,0
738589,23815,2,0,2.5,0,0,25,0,0
738589,23918,1,1,3.0,1,8,18,0,0
738589,24002,2,1,3.0,0,5,11,0,0
738589,24035,1,0,3.75,0,5,22,0,0
738589,24035,2,0,0.8,4,17,57,0,0
738589,24035,1,0,3.75,3,4,13,0,0
738589,24255,1,0,3.1,1,1,1,0,0
738589,24269,1,0,2.2,0,0,48,0,0
738589,24359,1,0,3.0,1,8,18,0,0
738589,24360,1,1,2.0,0,0,5,0,0
738589,24390,1,0,2.55,1,1,8,0,0
738589,24570,1,0,2.5,1,6,42,0,0
738589,24721,2,0,3.0,1,8,20,0,0
738589,24796,2,1,3.0,0,11,23,0,0
738589,24865,1,1,2.5,1,1,26,0,0
738589,24865,1,1,3.75,3,4,13,0,0
738589,24923,2,0,2.2,0,11,35,0,0
738589,25176,2,0,2.0,0,3,3,0,0
738589,25176,1,0,18.0,6,16,61,0,0
738589,25218,1,1,2.5,1,8,14,0,0
738589,25220,1,1,3.75,2,2,29,0,0
738589,25269,2,0,4.25,0,5,40,0,0
738589,25269,1,0,0.8,4,13,52,0,0
738589,25269,1,0,4.5,3,4,30,0,0
738589,25293,1,1,3.5,0,11,24,0,0
738589,25308,2,1,3.0,1,7,12,0,0
738589,25358,1,1,3.0,1,8,18,0,0
738589,25358,1,1,4.5,3,4,30,0,0
738589,25456,2,0,3.0,0,5,41,0,0
738589,25456,1,0,0.8,4,17,57,0,0
738589,25465,2,1,3.1,0,12,44,0,0
738589,25465,1,1,3.5,3,9,19,0,0
738589,25520,1,1,3.0,0,5,11,0,0
738589,25549,2,1,3.0,1,1,39,0,0
738589,25569,2,1,2.55,1,1,8,0,0
738589,25569,1,1,14.75,6,22,67,0,0
738589,25587,1,0,3.75,0,5,17,0,0
738589,25587,1,0,0.8,4,17,57,0,0
738589,25668,2,0,3.1,1,1,1,0,0
738589,25716,2,1,2.5,0,3,33,0,0
738589,25716,1,1,15.0,6,15,74,0,0
738589,25867,2,2,3.75,0,5,22,0,0
738589,25867,1,2,0.8,4,13,52,0,0
738589,25867,1,2,3.75,3,10,21,0,0
738589,25867,1,2,15.0,6,15,74,0,0
738589,25971,2,1,2.5,1,6,32,0,0
738589,26023,2,0,2.5,1,6,42,0,0
738589,26079,1,1,3.75,3,10,21,0,0
738589,26079,1,1,3.75,3,10,21,0,0
738589,26112,2,0,3.75,0,5,22,0,0
738589,26112,1,0,0.8,4,13,54,0,0
738589,26112,1,0,3.75,3,4,13,0,0
738589,26214,1,0,4.25,0,5,6,0,0
738589,26214,2,0,0.8,4,13,54,0,0
738589,26215,1,0,3.5,0,0,9,0,0
738589,26294,2,2,2.5,0,3,33,0,0
738589,26294,1,2,3.75,3,10,46,0,0
738589,26318,1,1,3.5,0,11,24,0,0
738589,26340,2,0,2.5,1,8,31,0,0
738589,26432,2,1,3.0,1,1,39,0,0
738589,26432,1,1,3.25,3,4,45,0,0
738589,26452,2,2,3.0,0,5,41,0,0
738589,26452,2,2,0.8,4,13,54,0,0
738589,26473,1,0,3.0,0,5,41,0,0
738589,26473,2,0,0.8,4,13,58,0,0
738589,26554,1,0,3.75,0,5,17,0,0
738589,26554,2,0,0.8,4,17,57,0,0
738589,26889,2,0,3.0,1,6,10,0,0
738589,26915,2,0,3.1,1,1,1,0,0
738589,26933,2,1,3.0,0,0,51,0,0
738589,27062,1,2,2.5,1,6,32,0,0
738589,27074,2,2,3.0,0,3,28,0,0
738589,27133,2,0,3.0,1,8,20,0,0
738589,27137,1,1,3.75,3,10,21,0,0
738589,27176,1,2,2.5,1,6,42,0,0
738589,27247,1,2,3.0,0,0,0,0,0
738589,27247,1,2,19.75,6,19,60,0,0
738589,27302,2,2,4.25,0,5,40,0,0
738589,27302,1,2,0.8,4,17,57,0,0
738589,27304,2,2,3.0,1,1,39,0,0
738589,27304,2,2,3.0,0,5,41,0,0
738589,27332,2,1,2.5,1,1,50,0,0
738589,27332,1,1,3.5,3,10,47,0,0
738589,27406,2,1,3.1,1,1,1,0,0
738589,27450,2,1,3.0,0,0,0,0,0
738589,27473,1,0,2.5,1,8,31,0,0
738589,27497,2,1,3.0,0,11,23,0,0
738589,27646,1,2,4.5,2,2,2,0,0
738589,27666,2,2,3.0,0,0,0,0,0
738589,27876,2,1,4.75,2,2,15,0,0
738589,27876,1,1,4.5,3,4,30,0,0
738589,27907,1,0,2.5,1,7,34,0,0
738589,27965,1,2,3.0,0,5,41,0,0
738589,27965,2,2,0.8,4,13,54,0,0
738589,28013,1,1,2.5,1,6,42,0,0
738589,28013,1,1,3.0,3,4,4,0,0
738589,28038,2,2,2.5,1,8,31,0,0
738589,28038,1,2,3.75,3,10,21,0,0
738589,28062,2,1,3.5,0,11,24,0,0
738589,28234,2,1,3.5,0,0,9,0,0
738589,28312,2,0,3.75,0,12,37,0,0
738589,28337,1,1,2.0,0,3,3,0,0
738589,28346,2,0,2.5,1,6,42,0,0
738589,28358,1,1,3.0,0,0,0,0,0
738589,28369,1,0,3.0,0,0,51,0,0
738589,28369,1,0,3.5,3,10,47,0,0
738589,28395,1,0,3.0,1,8,18,0,0
738589,28491,2,2,2.5,1,1,50,0,0
738589,28500,2,1,2.5,1,1,26,0,0
738589,28501,1,1,3.0,1,6,49,0,0
738589,28593,2,0,3.5,0,0,9,0,0
738589,28627,2,2,3.0,1,8,20,0,0
738589,28627,1,2,3.5,3,9,19,0,0
738589,28758,1,1,3.0,0,11,23,0,0
738589,28810,1,0,3.75,2,2,29,0,0
738589,28810,1,0,3.75,3,10,46,0,0
738589,28870,1,2,2.2,0,0,48,0,0
738589,28888,2,1,3.0,0,0,51,0,0
738589,28888,1,1,3.5,3,9,38,0,0
738589,28915,1,1,2.2,0,0,48,0,0
738589,28943,2,1,3.0,1,7,12,0,0
738589,28975,2,2,3.1,0,12,44,0,0
738589,29056,1,1,3.75,0,12,37,0,0
738589,29056,1,1,3.0,3,4,4,0,0
738589,29169,2,1,2.5,1,6,42,0,0
738589,29190,1,2,3.0,1,6,49,0,0
738589,29293,2,1,2.55,1,1,8,0,0
738589,29293,1,1,3.75,3,4,13,0,0
738589,29351,1,1,3.75,0,5,17,0,0
738589,29351,2,1,0.8,4,13,58,0,0
738589,29403,2,2,3.1,0,12,44,0,0
738589,29403,1,2,3.25,3,9,16,0,0
738589,29427,1,0,3.75,2,2,29,0,0
738589,29488,1,2,2.55,1,1,8,0,0
738589,29505,2,0,2.2,0,11,35,0,0
738589,29505,1,0,3.0,3,4,4,0,0
738589,29763,1,0,3.75,3,10,21,0,0
738589,29772,1,2,2.5,1,1,50,0,0
738589,29804,2,1,4.75,2,2,15,0,0
738589,29804,1,1,3.5,3,9,38,0,0
738589,29966,1,2,2.5,1,8,14,0,0
738589,29980,1,2,3.0,1,7,12,0,0
738589,30021,1,0,3.5,0,11,24,0,0
738589,30056,2,0,2.5,1,6,42,0,0
738589,30056,1,0,45.0,6,19,78,0,0
738589,30061,1,1,3.75,0,5,17,0,0
738589,30061,1,1,0.8,4,13,52,0,0
738589,30061,1,1,13.33,7,18,71,0,0
738589,30137,2,0,2.55,1,1,8,0,0
738589,30151,2,2,3.1,1,1,1,0,0
738589,30151,1,2,3.5,3,9,19,0,0
738589,30178,1,2,4.0,1,1,27,0,0
738589,30192,1,2,2.5,0,0,25,0,0
738589,30219,1,2,3.75,3,10,21,0,0
738589,30250,1,2,4.25,0,5,40,0,0
738589,30250,2,2,0.8,4,13,58,0,0
738589,30258,2,0,3.75,0,5,17,0,0
738589,30258,2,0,0.8,4,13,52,0,0
738589,30258,1,0,4.5,3,4,30,0,0
738589,30344,1,1,3.0,0,11,23,0,0
738589,30344,1,1,3.5,3,9,38,0,0
738589,30357,2,1,3.0,1,6,49,0,0
738589,30357,1,1,14.75,6,22,67,0,0
738589,30370,1,1,3.0,0,11,23,0,0
738589,30370,1,1,3.75,3,10,46,0,0
738589,30422,1,0,3.1,1,1,1,0,0
738589,30422,1,1,3.5,0,0,9,0,0
738589,30439,2,1,2.0,0,0,5,0,0
738589,30462,2,0,4.0,1,1,27,0,0
738589,30462,1,0,3.25,3,4,43,0,0
738589,30512,2,2,4.0,1,1,27,0,0
738589,30521,2,2,3.0,1,6,10,0,0
738589,30521,1,2,3.5,3,9,19,0,0
738589,30522,1,2,2.2,0,0,48,0,0
738589,30574,1,0,3.75,0,12,37,0,0
738589,30603,1,1,3.5,0,11,24,0,0
738589,30603,1,1,18.0,6,27,75,0,0
738589,30635,1,1,2.5,1,1,50,0,0
738589,30635,1,1,3.5,3,9,38,0,0
738589,30718,1,0,3.75,0,5,22,0,0
738589,30718,1,0,0.8,4,13,58,0,0
738589,30718,1,0,4.5,3,4,30,0,0
738589,30724,2,2,2.5,1,8,31,0,0
738589,30824,2,2,2.5,1,6,32,0,0
738589,30842,1,1,2.0,0,0,5,0,0
738589,30855,1,0,2.5,0,3,33,0,0
738589,30875,2,1,2.5,1,7,34,0,0
738589,30886,1,2,3.0,1,7,12,0,0
738589,30929,1,2,3.0,1,8,18,0,0
738589,31022,1,1,2.5,1,7,34,0,0
738589,31072,1,2,3.75,3,10,21,0,0
738589,31076,2,2,3.75,0,12,37,0,0
738589,31197,2,0,2.2,0,0,48,0,0
738589,31316,2,2,3.75,2,2,29,0,0
738589,31324,1,2,2.5,1,7,34,0,0
738589,31338,1,1,2.5,1,6,42,0,0
738589,31376,2,2,2.0,0,0,5,0,0
738589,31378,2,0,2.5,0,3,33,0,0
738589,31402,1,1,3.0,1,7,12,0,0
738589,31426,1,2,4.25,0,5,40,0,0
738589,31426,2,2,0.8,4,13,54,0,0
738589,31487,2,1,3.5,2,2,7,0,0
738589,31566,2,2,2.5,1,1,26,0,0
738589,31611,1,1,3.0,0,0,0,0,0
738589,31633,2,2,3.0,0,0,51,0,0
738589,31681,2,2,3.75,2,2,29,0,0
738589,31710,1,0,3.1,1,1,1,0,0
738589,31769,1,2,3.1,0,12,44,0,0
738589,31806,1,1,4.0,1,1,27,0,0
738589,31851,1,1,3.1,0,12,44,0,0
738589,31856,1,1,4.5,2,2,2,0,0
738589,31856,1,1,3.25,3,4,43,0,0
738589,31925,2,2,4.25,0,5,6,0,0
738589,31925,1,2,0.8,4,13,54,0,0
738589,31999,1,2,3.0,0,0,51,0,0
738589,32055,2,1,2.2,0,0,48,0,0
738589,32078,1,1,3.0,0,5,11,0,0
738589,32139,2,0,3.0,1,7,12,0,0
738589,32143,2,2,2.5,1,7,34,0,0
738589,32143,1,2,3.25,3,4,45,0,0
738589,32153,2,0,2.0,0,0,5,0,0
738589,32163,2,0,3.1,1,1,1,0,0
738589,32184,1,0,3.0,0,3,28,0,0
738589,32224,1,0,3.0,0,11,23,0,0
738589,32239,1,0,3.0,0,11,23,0,0
738589,32258,1,1,3.0,0,3,28,0,0
738589,32497,1,1,2.5,1,1,26,0,0
738589,32497,1,1,7.6,7,24,68,0,0
738589,32606,2,2,4.0,1,1,27,0,0
738589,32625,1,0,2.5,1,6,32,0,0
738589,32626,1,0,3.0,1,7,12,0,0
738589,32643,1,2,2.5,1,1,26,0,0
738589,32669,1,1,4.75,2,2,15,0,0
738589,32670,2,1,3.0,0,3,28,0,0
738589,32670,1,1,3.25,3,9,16,0,0
738589,32805,2,0,4.5,2,2,2,0,0
738589,32845,1,1,3.0,1,6,10,0,0
738589,32845,1,1,3.25,3,9,16,0,0
738589,32888,1,2,3.0,1,8,18,0,0
738589,32888,1,2,3.5,3,9,19,0,0
738589,33012,1,2,2.5,1,1,50,0,0
738589,33055,1,1,3.0,0,5,11,0,0
738589,33170,1,2,2.45,0,12,36,0,0
738589,33242,2,1,2.5,0,3,33,0,0
738589,33242,1,1,4.5,3,4,30,0,0
738589,33255,2,1,3.0,0,0,0,0,0
738589,33264,1,2,3.75,0,12,37,0,0
738589,33266,2,1,3.0,1,7,12,0,0
738589,33329,2,1,2.5,1,8,31,0,0
738589,33378,2,0,3.1,1,1,1,0,0
738589,33382,1,1,3.5,0,0,9,0,0
738589,33409,2,1,4.75,2,2,15,0,0
738589,33481,2,0,3.0,1,1,39,0,0
738589,33508,2,1,3.1,1,1,1,0,0
738589,33508,1,1,3.0,3,4,4,0,0
738589,33527,1,0,4.5,2,2,2,0,0
738589,33534,2,1,3.0,1,7,12,0,0
738589,33563,1,2,2.45,0,12,36,0,0
738589,33563,1,2,3.5,3,10,47,0,0
738589,33573,2,0,2.0,0,0,5,0,0
738589,33611,2,0,3.0,0,11,23,0,0
738589,33660,2,1,3.0,0,11,23,0,0
738589,33660,1,1,3.75,3,10,46,0,0
738589,33723,1,1,4.0,1,1,27,0,0
738589,33727,1,1,4.0,1,1,27,0,0
738589,33727,1,1,3.0,3,4,4,0,0
738589,33861,1,1,3.0,0,0,51,0,0
738589,34133,2,0,2.5,1,1,26,0,0
738589,34165,2,1,3.0,0,5,41,0,0
738589,34165,1,1,0.8,4,13,54,0,0
738589,34171,2,0,3.75,2,2,29,0,0
738589,34207,1,0,2.2,0,11,35,0,0
738589,34227,2,2,3.0,1,1,39,0,0
738589,34251,2,0,3.1,1,1,1,0,0
738589,34275,1,0,3.75,3,10,21,0,0
738589,34275,1,0,3.75,3,10,21,0,0
738589,34315,1,1,3.0,1,7,12,0,0
738589,34344,1,0,3.75,0,5,22,0,0
738589,34344,1,0,0.8,4,13,58,0,0
738589,34458,2,0,2.5,1,8,14,0,0
738589,34470,1,1,3.0,1,8,18,0,0
738589,34489,2,0,2.5,1,7,34,0,0
738589,34493,1,2,4.25,0,5,6,0,0
738589,34493,1,2,0.8,4,13,52,0,0
738589,34533,2,1,3.5,0,11,24,0,0
738589,34534,1,0,2.5,1,1,50,0,0
738589,34583,2,1,3.5,0,11,24,0,0
738589,34626,2,2,2.5,1,7,34,0,0
738589,34626,1,2,3.75,3,10,21,0,0
738589,34627,1,1,3.0,1,7,12,0,0
738589,34704,1,0,3.0,0,11,23,0,0
738589,34704,1,0,3.25,3,4,45,0,0
738589,34705,1,0,3.0,1,6,49,0,0
738589,34709,1,0,3.75,0,5,22,0,0
738589,34709,2,0,0.8,4,13,54,0,0
738589,34732,1,2,3.1,0,12,44,0,0
738589,34779,2,2,2.5,1,8,31,0,0
738589,34806,1,0,3.75,2,2,29,0,0
738589,34816,2,2,2.45,0,12,36,0,0
738589,34828,1,1,3.75,0,5,22,0,0
738589,34828,1,1,0.8,4,17,57,0,0
738589,34846,2,0,2.5,1,8,31,0,0
738589,34883,1,0,3.5,2,2,7,0,0
738589,34952,2,1,3.0,1,8,18,0,0
738589,35029,1,0,3.5,0,11,24,0,0
738589,35029,1,0,3.5,3,10,47,0,0
738589,35064,2,2,2.5,1,6,42,0,0
