transaction_id,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,periodo,temporada
15561,1,1,3.75,2,25,43,0,0
15562,1,1,3.5,0,23,18,0,0
15563,2,2,2.5,8,6,64,0,0
15564,1,1,3.75,2,25,43,0,0
15565,2,1,3.75,2,25,43,0,0
15566,1,2,3.0,2,10,58,0,0
15567,2,1,2.5,8,6,51,0,0
15568,2,2,2.45,2,25,45,0,0
15569,2,2,3.0,2,13,32,0,0
15570,2,2,2.5,2,10,59,0,0
15571,1,1,3.5,4,17,21,0,0
15572,1,2,3.0,2,22,3,0,0
15573,1,1,2.5,8,4,54,0,0
15574,1,1,3.5,2,13,31,0,0
15575,1,0,4.25,2,0,48,0,0
15576,1,2,4.25,2,0,6,0,0
15577,1,2,3.75,0,27,46,0,0
15578,1,1,3.75,2,0,5,0,0
15579,1,2,4.5,4,17,20,0,0
15580,2,0,2.5,8,6,51,0,0
15581,2,0,3.75,4,17,76,0,0
15582,1,0,3.0,0,27,55,0,0
15583,1,0,2.0,2,10,60,0,0
15584,1,0,2.5,8,5,69,0,0
15585,2,1,3.0,8,5,68,0,0
15586,2,0,3.75,2,0,47,0,0
15587,1,0,3.0,2,13,32,0,0
15588,1,2,4.25,2,0,6,0,0
15589,2,2,3.0,2,22,3,0,0
15590,1,2,2.5,2,13,15,0,0
15591,2,0,2.0,2,10,60,0,0
15592,1,1,3.0,8,6,63,0,0
15593,1,1,3.75,0,23,0,0,0
15594,1,2,2.5,8,5,69,0,0
15595,1,0,2.2,2,22,4,0,0
15596,2,1,4.0,8,4,53,0,0
15597,2,1,2.45,2,25,45,0,0
15598,1,1,3.5,0,1,34,0,0
15599,2,0,2.0,2,10,60,0,0
15600,1,1,2.5,8,4,79,0,0
15601,2,1,3.5,2,13,31,0,0
15602,1,1,3.0,2,22,3,0,0
15603,1,2,2.5,8,4,54,0,0
15604,2,0,3.0,2,10,58,0,0
15605,2,0,2.5,8,6,51,0,0
15606,1,0,3.75,4,17,76,0,0
15607,2,2,3.0,2,10,58,0,0
15608,1,2,3.5,0,1,9,0,0
15609,1,2,3.0,8,6,63,0,0
15610,1,2,3.75,0,23,0,0,0
15611,1,1,2.5,8,4,54,0,0
15612,2,2,3.0,8,6,63,0,0
15613,1,1,2.1,2,0,61,0,0
15614,2,0,2.5,2,13,15,0,0
15615,1,0,3.75,2,25,43,0,0
15616,2,0,3.0,8,3,23,0,0
15617,2,0,2.5,8,4,54,0,0
15618,1,1,2.55,8,4,72,0,0
15619,1,1,4.5,0,27,66,0,0
15620,1,2,2.0,2,13,16,0,0
15621,2,1,2.5,8,3,27,0,0
15622,1,2,3.0,8,6,50,0,0
15623,1,0,4.5,4,17,20,0,0
15624,1,0,2.5,8,3,24,0,0
15625,1,2,2.5,8,5,69,0,0
15626,2,0,2.5,8,4,79,0,0
15627,2,0,3.0,2,0,29,0,0
15628,2,1,2.0,2,10,60,0,0
15629,1,2,2.5,8,3,24,0,0
15630,1,2,3.75,0,27,46,0,0
15631,2,0,2.5,8,5,69,0,0
15632,1,0,3.5,0,1,9,0,0
15633,2,1,2.5,8,5,69,0,0
15634,2,2,2.5,8,3,24,0,0
15635,1,1,2.55,8,4,72,0,0
15636,1,0,2.45,2,25,45,0,0
15637,1,1,2.45,2,25,45,0,0
15638,2,0,3.5,2,22,2,0,0
15639,1,0,3.25,0,1,37,0,0
15640,1,1,3.5,4,17,21,0,0
15641,2,2,4.25,2,0,6,0,0
15642,1,2,3.75,0,27,46,0,0
15643,1,0,2.55,8,4,72,0,0
15644,2,2,3.75,2,25,43,0,0
15645,2,0,2.5,8,3,24,0,0
15646,1,0,3.75,0,23,10,0,0
15647,2,0,3.0,2,22,3,0,0
15648,2,2,2.5,2,10,59,0,0
15649,1,2,3.75,0,23,10,0,0
15650,2,1,3.0,2,0,61,0,0
15651,2,1,4.5,4,17,20,0,0
15652,1,0,2.5,8,3,24,0,0
15653,1,2,3.0,8,5,68,0,0
15654,1,2,3.75,0,27,46,0,0
15655,2,2,3.5,2,13,31,2,0
15656,1,2,4.5,0,27,66,2,0
15657,1,2,3.1,2,25,44,2,0
15658,1,2,3.25,0,1,37,2,0
15659,1,0,2.5,8,6,64,2,0
15660,1,2,3.1,2,25,44,2,0
15661,2,1,3.1,8,4,71,2,0
15662,2,1,4.5,4,17,20,2,0
15663,2,1,3.5,2,13,31,2,0
15664,2,2,2.1,2,0,61,2,0
15665,2,2,2.65,0,27,35,2,0
15666,1,2,2.2,2,13,33,2,0
15667,1,2,2.5,2,10,59,2,0
15668,1,1,3.0,2,22,3,2,0
15669,1,0,3.75,4,17,76,2,0
15670,1,0,3.5,0,1,9,2,0
15671,2,0,2.5,2,13,15,2,0
15672,1,2,3.1,2,25,44,2,0
15673,1,0,3.75,2,0,47,2,0
15674,1,0,3.5,2,13,31,2,0
15675,1,2,2.5,8,3,27,2,0
15676,2,0,2.5,8,5,69,2,0
15677,2,0,3.5,2,22,2,2,0
15678,2,1,3.0,2,0,29,2,0
15679,2,2,3.0,2,0,61,2,0
15680,2,2,3.0,2,13,32,2,0
15681,2,0,4.25,2,0,6,2,0
15682,2,0,3.5,2,13,31,2,0
15683,2,1,2.55,8,4,72,2,0
15684,1,2,3.1,2,25,44,2,0
15685,2,2,3.75,2,0,5,2,0
15686,1,1,2.0,2,13,16,2,0
15687,2,2,3.0,8,6,63,2,0
15688,2,0,3.75,2,0,5,2,0
15689,1,2,2.5,8,6,51,2,0
15690,2,0,3.0,8,4,78,2,0
15691,1,1,3.0,2,13,32,2,0
15692,1,1,2.55,8,4,72,2,0
15693,2,0,3.0,2,13,14,2,0
15694,1,2,4.25,2,0,6,2,0
15695,2,1,2.2,2,13,33,2,0
15696,1,2,2.5,8,3,27,2,0
15697,2,0,3.75,2,25,43,2,0
15698,1,1,3.75,2,0,5,2,0
15699,1,1,3.25,0,1,37,2,0
15700,1,2,2.0,2,10,60,2,0
15701,1,2,3.5,0,23,18,2,0
15702,2,1,3.0,8,6,63,2,0
15703,2,1,3.75,2,0,47,2,0
15704,2,1,2.2,2,22,4,2,0
15705,1,1,2.55,8,4,72,2,0
15706,2,2,2.2,2,22,4,2,0
15707,1,0,3.75,4,17,76,2,0
15708,2,2,3.75,4,17,76,2,0
15709,2,1,2.5,8,4,54,2,0
15710,1,1,3.75,0,27,46,2,0
15711,2,0,3.0,2,22,3,2,0
15712,1,2,3.5,2,22,2,2,0
15713,1,2,3.0,2,13,32,2,0
15714,2,1,3.5,4,17,21,2,0
15715,2,1,3.0,8,6,63,2,0
15716,2,2,2.5,8,6,64,2,0
15717,2,2,3.0,8,3,26,2,0
15718,1,0,3.0,8,6,63,2,0
15719,1,0,3.75,2,25,43,2,0
15720,1,1,3.0,2,22,3,2,0
15721,2,1,3.5,4,17,21,2,0
15722,1,2,4.5,4,17,20,2,0
15723,2,2,3.0,2,22,3,2,0
15724,1,2,3.5,4,17,21,2,0
15725,2,1,2.5,8,6,51,2,0
15726,2,0,3.75,2,0,47,2,0
15727,2,2,3.0,2,13,32,2,0
15728,1,2,4.0,8,4,53,2,0
15729,1,1,2.5,8,5,69,2,0
15730,2,0,3.1,8,4,71,2,0
15731,2,1,2.5,8,4,79,2,0
15732,2,1,2.0,2,10,60,2,0
15733,1,2,2.5,8,3,24,2,0
15734,1,1,3.0,2,0,29,2,0
15735,2,1,2.5,8,4,79,2,0
15736,2,2,3.5,2,13,31,2,0
15737,2,1,2.5,8,6,51,2,0
15738,1,0,3.5,4,17,21,2,0
15739,1,2,3.1,8,4,71,2,0
15740,1,2,2.5,8,5,69,2,0
15741,2,1,3.75,2,25,43,2,0
15742,2,1,2.5,8,5,69,2,0
15743,1,1,4.5,0,27,66,2,0
15744,1,0,3.0,8,6,63,2,0
15745,1,0,3.75,0,27,46,2,0
15746,2,2,2.5,8,3,27,2,0
15747,2,2,4.75,4,17,75,2,0
15748,1,0,3.0,8,6,50,2,0
15749,1,0,2.2,2,22,4,2,0
15750,1,2,3.0,2,0,61,2,0
15751,1,2,2.2,2,22,4,2,0
15752,1,2,3.25,0,1,37,2,0
15753,1,1,3.0,8,3,23,2,0
15754,1,0,2.5,8,3,27,2,0
15755,1,0,3.75,0,27,46,2,0
15756,2,0,2.2,2,13,33,2,0
15757,2,1,2.5,8,6,64,2,0
15758,1,2,3.5,2,13,31,2,0
15759,2,2,2.1,2,0,61,2,0
15760,2,2,2.65,0,27,35,2,0
15761,1,1,3.0,2,13,32,2,0
15762,2,0,3.0,2,13,32,2,0
15763,1,1,2.5,8,6,51,2,0
15764,2,0,3.0,2,10,58,2,0
15765,2,0,4.75,4,17,75,2,0
15766,1,0,3.5,0,1,9,2,0
15767,2,2,2.0,2,10,60,2,0
15768,1,0,3.0,2,22,3,2,0
15769,2,0,3.5,4,17,21,2,0
15770,2,2,2.5,8,6,51,2,0
15771,1,2,2.45,2,25,45,2,0
15772,1,2,3.25,0,27,17,2,0
15773,1,1,3.5,4,17,21,2,0
15774,2,1,2.5,8,5,69,2,0
15775,1,1,3.75,0,23,0,2,0
15776,2,0,2.5,8,5,69,2,0
15777,1,1,3.75,2,0,5,2,0
15778,1,1,3.5,0,1,9,2,0
15779,1,1,2.2,2,13,33,2,0
15780,2,1,2.5,8,3,27,2,0
15781,2,2,2.2,2,13,33,2,0
15782,1,2,3.0,8,5,68,2,0
15783,2,2,4.25,2,0,48,2,0
15784,1,0,3.5,2,22,2,2,0
15785,1,0,3.25,0,27,35,2,0
15786,1,2,3.0,8,6,50,2,0
15787,1,0,4.0,8,4,53,2,0
15788,1,0,3.25,0,1,37,2,0
15789,2,1,4.25,2,0,48,2,0
15790,1,1,3.0,2,0,61,2,0
15791,2,1,3.0,2,22,3,2,0
15792,1,1,2.5,8,5,69,2,0
15793,1,1,4.5,4,17,20,2,0
15794,2,1,3.5,2,22,2,2,0
15795,1,1,3.5,0,1,9,2,0
15796,1,1,4.25,2,0,6,2,0
15797,1,2,3.0,8,5,68,2,0
15798,1,2,3.25,0,1,37,2,0
15799,2,1,3.0,8,6,63,2,0
15800,1,1,3.5,0,1,9,2,0
15801,1,1,3.0,2,10,58,2,0
15802,1,1,3.0,2,13,14,2,0
15803,1,0,2.45,2,25,45,2,0
15804,2,1,4.5,4,17,20,2,0
15805,1,1,3.25,0,27,35,2,0
15806,2,0,2.5,8,3,24,2,0
15807,2,1,2.5,8,6,51,2,0
15808,2,1,3.75,2,25,43,2,0
15809,1,0,2.5,2,13,15,2,0
15810,1,0,2.5,8,4,79,2,0
15811,1,0,3.25,0,27,17,2,0
15812,1,2,3.0,2,22,3,2,0
15813,2,2,3.0,8,5,68,2,0
15814,1,2,3.75,2,0,5,2,0
15815,2,2,3.0,8,3,23,2,0
15816,1,0,2.5,2,13,15,2,0
15817,1,0,2.5,2,13,15,2,0
15818,1,1,2.5,2,10,59,2,0
15819,1,0,3.5,4,17,21,2,0
15820,1,0,3.25,0,1,37,2,0
15821,2,1,2.2,2,13,33,2,0
15822,2,1,2.45,2,25,45,2,0
15823,1,1,2.0,2,13,16,2,0
15824,2,1,3.5,4,17,21,2,0
15825,2,0,2.5,2,10,59,2,0
15826,2,1,3.75,2,0,5,2,0
15827,1,1,3.5,0,1,9,2,0
15828,1,0,2.5,8,6,64,2,0
15829,2,2,4.25,2,0,6,2,0
15830,1,2,2.5,8,4,79,2,0
15831,1,0,3.0,2,0,29,2,0
15832,2,2,3.75,2,0,5,2,0
15833,1,1,2.1,2,0,61,2,0
15834,1,1,3.75,0,23,0,2,0
15835,2,2,3.5,2,22,2,2,0
15836,1,0,2.2,2,22,4,2,0
15837,1,1,3.0,2,0,29,2,0
15838,1,2,3.0,2,13,32,2,0
15839,2,1,3.0,2,0,29,2,0
15840,1,1,3.25,0,27,17,2,0
15841,2,0,3.0,8,6,63,2,0
15842,1,2,3.75,2,0,47,2,0
15843,2,0,4.5,4,17,20,2,0
15844,1,0,3.5,0,1,9,2,0
15845,1,1,2.1,2,0,61,2,0
15846,2,2,2.5,8,6,51,2,0
15847,2,1,3.1,8,4,71,2,0
15848,2,1,3.1,2,25,44,2,0
15849,1,1,2.5,8,5,69,2,0
15850,1,1,3.0,0,27,55,2,0
15851,2,1,4.25,2,0,48,2,0
15852,1,1,4.5,0,27,66,2,0
15853,1,0,3.0,2,13,32,2,0
15854,1,0,2.5,2,13,15,2,0
15855,1,1,2.0,2,13,16,2,0
15856,1,1,3.5,0,23,18,2,0
15857,2,1,3.0,2,13,32,2,0
15858,1,2,3.5,4,17,21,2,0
15859,1,0,3.0,2,22,3,2,0
15860,2,0,3.0,2,13,32,2,0
15861,2,1,3.75,2,0,47,2,0
15862,1,1,4.5,0,27,66,2,0
15863,2,0,3.5,2,22,2,2,0
15864,1,1,2.5,8,3,24,2,0
15865,1,0,2.2,2,13,33,2,0
15866,2,2,3.0,2,0,61,2,0
15867,2,1,3.0,2,0,29,2,0
15868,1,1,2.5,8,4,79,2,0
15869,2,1,2.5,8,6,64,2,0
15870,1,1,4.25,2,0,6,2,0
15871,1,1,3.5,0,23,18,2,0
15872,1,1,2.0,2,10,60,2,0
15873,1,0,2.5,8,3,24,2,0
15874,2,2,3.0,2,10,58,2,0
15875,1,1,3.0,8,3,26,2,0
15876,2,1,2.5,8,6,51,2,0
15877,2,0,3.0,2,13,14,2,0
15878,1,2,2.5,8,6,51,2,0
15879,1,0,3.75,2,0,47,2,0
15880,1,1,3.75,4,17,76,2,0
15881,2,2,2.5,8,5,69,2,0
15882,2,0,3.5,4,17,21,2,0
15883,2,0,2.5,8,4,79,2,0
15884,1,0,3.75,2,25,43,2,0
15885,1,1,3.0,8,6,50,2,0
15886,1,1,4.5,0,27,66,2,0
15887,2,2,3.0,8,6,50,2,0
15888,1,1,3.0,8,3,26,1,0
15889,1,1,3.1,2,25,44,1,0
15890,1,0,2.5,2,10,59,1,0
15891,2,2,2.5,8,4,79,1,0
15892,1,2,3.0,0,27,55,1,0
15893,2,2,2.0,2,13,16,1,0
15894,2,0,3.75,2,0,5,1,0
15895,1,0,3.75,0,23,0,1,0
15896,2,0,3.75,2,0,47,1,0
15897,1,2,3.0,2,0,61,1,0
15898,2,2,3.0,2,13,32,1,0
15899,2,1,3.0,8,4,78,1,0
15900,1,1,3.5,4,17,21,1,0
15901,2,1,3.0,8,4,78,1,0
15902,1,2,3.0,8,4,78,1,0
15903,1,1,3.0,2,10,58,1,0
15904,2,0,3.0,2,10,58,1,0
15905,2,1,3.1,2,25,44,1,0
15906,1,1,2.5,8,6,64,1,0
15907,2,1,3.0,2,22,3,1,0
15908,1,1,3.1,2,25,44,1,0
15909,1,0,2.2,2,13,33,1,0
15910,1,1,4.5,4,17,20,1,0
15911,1,0,3.75,2,0,5,1,0
15912,1,1,2.5,2,13,15,1,0
15913,2,0,2.55,8,4,72,1,0
15914,2,0,3.1,8,4,71,1,0
15915,1,0,2.0,2,13,16,1,0
15916,1,0,3.75,0,23,0,1,0
15917,2,1,3.5,4,17,21,1,0
15918,2,1,2.5,8,3,27,1,0
15919,2,0,2.5,8,4,79,1,0
15920,1,0,2.0,2,13,16,1,0
15921,1,1,2.5,8,5,69,1,0
15922,1,1,3.25,0,27,17,1,0
15923,1,1,2.0,2,10,60,1,0
15924,1,1,2.0,2,13,16,1,0
15925,1,0,2.55,8,4,72,1,0
15926,1,0,3.75,0,27,46,1,0
15927,1,0,4.25,2,0,6,1,0
15928,2,0,3.0,8,5,68,1,0
15929,1,1,3.0,8,6,50,1,0
15930,1,0,3.0,8,5,68,1,0
15931,1,0,2.55,8,4,72,1,0
15932,1,0,3.75,0,23,0,1,0
15933,2,0,2.5,8,3,24,1,0
15934,1,0,2.5,8,3,27,1,0
15935,1,0,3.25,0,27,17,1,0
15936,2,0,2.5,2,13,15,1,0
15937,2,0,4.0,8,4,53,1,0
15938,2,0,3.0,2,13,14,1,0
15939,2,0,2.45,2,25,45,1,0
15940,1,0,3.75,2,0,5,1,0
15941,1,0,2.5,2,10,59,1,0
15942,1,0,2.5,8,6,64,0,0
15943,1,0,2.5,8,6,64,0,0
15944,2,0,4.5,4,17,20,0,0
15945,1,0,2.45,2,25,45,0,0
15946,1,0,3.75,0,23,10,0,0
15947,1,0,2.2,2,13,33,0,0
15948,2,0,2.5,8,3,27,0,0
15949,1,0,3.75,2,0,47,0,0
15950,1,0,3.0,8,3,23,0,0
15951,2,2,3.75,2,25,43,0,0
15952,1,2,4.25,2,0,48,0,0
15953,1,2,3.0,8,6,50,0,0
15954,1,2,2.5,8,6,51,0,0
15955,1,2,2.5,8,6,64,0,0
15956,2,2,3.0,2,22,3,0,0
15957,2,0,3.0,2,22,3,0,0
15958,2,2,2.2,2,22,4,0,0
15959,2,2,3.5,2,13,31,0,0
15960,1,0,3.75,4,17,76,0,0
15961,1,0,3.0,2,0,29,0,0
15962,1,0,4.75,4,17,75,0,0
15963,2,1,2.5,8,6,51,0,0
15964,1,1,2.45,2,25,45,0,0
15965,1,1,3.75,0,23,10,0,0
15966,2,2,3.0,2,10,58,0,0
15967,2,1,2.5,2,10,59,0,0
15968,1,0,3.5,2,13,31,0,0
15969,2,2,3.1,2,25,44,0,0
15970,2,2,2.0,2,13,16,0,0
15971,1,2,3.0,0,27,55,0,0
15972,2,0,3.1,8,4,71,0,0
15973,2,1,2.55,8,4,72,0,0
15974,2,1,4.0,8,4,53,0,0
15975,2,0,4.25,2,0,6,0,0
15976,2,0,3.1,2,25,44,0,0
15977,2,2,3.1,2,25,44,0,0
15978,1,2,4.5,0,27,66,0,0
15979,2,1,3.5,2,22,2,0,0
15980,2,1,3.75,4,17,76,0,0
15981,1,2,3.0,8,6,63,0,0
15982,2,0,3.75,4,17,76,0,0
15983,1,0,3.25,0,27,35,0,0
15984,1,0,2.55,8,4,72,0,0
15985,1,0,3.0,8,3,26,0,0
15986,1,1,3.5,2,22,2,0,0
15987,1,1,3.5,2,13,31,0,0
15988,2,0,4.75,4,17,75,0,0
15989,2,1,2.1,2,0,61,0,0
15990,1,2,3.75,2,25,43,0,0
15991,2,1,3.0,8,5,68,0,0
15992,1,1,3.25,0,1,37,0,0
15993,2,1,2.45,2,25,45,0,0
15994,2,0,2.55,8,4,72,0,0
15995,2,0,2.5,8,3,24,0,0
15996,2,0,4.5,4,17,20,0,0
15997,2,0,2.5,8,6,51,0,0
15998,1,1,2.5,8,4,54,0,0
15999,1,1,3.5,0,1,34,0,0
16000,2,2,3.75,2,25,43,0,0
16001,1,2,3.5,0,1,9,0,0
16002,1,0,3.0,8,6,63,0,0
16003,1,1,3.0,2,10,58,0,0
16004,1,2,4.5,4,17,20,0,0
16005,2,0,3.1,8,4,71,0,0
16006,1,2,3.1,8,4,71,0,0
16007,1,2,3.25,0,27,17,0,0
16008,2,0,3.1,2,25,44,0,0
16009,2,2,3.0,8,4,78,0,0
16010,1,2,3.0,0,27,55,0,0
16011,1,0,3.0,8,4,78,0,0
16012,2,0,4.5,4,17,20,0,0
16013,1,0,3.25,0,1,37,0,0
16014,2,0,3.5,2,13,31,0,0
16015,1,2,3.0,2,22,3,0,0
16016,1,0,3.5,2,22,2,0,0
16017,1,0,3.5,2,13,31,0,0
16018,1,0,3.0,0,27,55,0,0
16019,2,1,3.0,2,10,58,0,0
16020,2,1,4.75,4,17,75,0,0
16021,2,0,2.0,2,13,16,0,0
16022,1,0,3.75,0,23,10,0,0
16023,1,1,3.1,2,25,44,0,0
16024,1,0,3.0,8,6,63,0,0
16025,2,0,2.5,2,13,15,0,0
16026,2,2,3.5,2,13,31,0,0
16027,1,0,2.5,8,4,79,0,0
16028,1,0,2.5,8,4,79,0,0
16029,2,0,3.1,8,4,71,0,0
16030,2,1,3.0,2,0,29,0,0
16031,1,1,2.5,2,13,15,0,0
16032,2,1,3.0,2,0,29,0,0
16033,2,0,2.0,2,10,60,0,0
16034,1,2,2.2,2,22,4,0,0
16035,1,2,3.75,0,27,46,0,0
16036,1,1,3.5,2,13,31,0,0
16037,2,0,3.0,2,22,3,0,0
16038,2,0,2.2,2,13,33,0,0
16039,1,0,2.0,2,13,16,0,0
16040,1,0,3.25,0,27,17,0,0
16041,2,1,2.5,8,4,54,0,0
16042,1,2,4.75,4,17,75,0,0
16043,1,2,3.75,0,27,46,0,0
16044,2,0,3.75,2,0,47,0,0
16045,1,0,3.75,0,27,46,0,0
16046,2,1,3.75,2,0,47,0,0
16047,1,1,3.0,8,3,23,0,0
16048,2,2,2.1,2,0,61,0,0
16049,2,2,2.65,0,27,35,0,0
16050,1,2,2.5,8,5,69,0,0
16051,1,0,3.1,2,25,44,0,0
16052,1,2,3.75,2,0,5,0,0
16053,1,0,3.0,2,0,29,0,0
16054,1,0,3.75,0,23,0,0,0
16055,1,2,4.25,2,0,48,0,0
16056,1,2,2.45,2,25,45,0,0
16057,2,2,3.75,4,17,76,0,0
16058,1,2,3.0,0,27,55,0,0
16059,2,2,3.0,2,13,32,0,0
16060,1,0,2.5,8,4,79,0,0
16061,2,0,3.0,8,3,23,0,0
16062,2,0,3.5,4,17,21,0,0
16063,1,0,3.5,0,23,18,0,0
16064,1,2,3.0,2,22,3,0,0
16065,1,2,3.0,8,5,68,0,0
16066,2,0,2.5,2,10,59,0,0
16067,1,2,2.5,8,6,64,0,0
16068,1,2,3.25,0,1,37,0,0
16069,1,1,3.0,2,0,29,0,0
16070,1,1,3.25,0,1,37,0,0
16071,1,0,4.0,8,4,53,0,0
16072,2,1,2.5,8,6,51,0,0
16073,2,1,2.5,8,4,54,0,0
16074,1,1,3.75,0,23,10,0,0
16075,1,1,2.5,8,5,69,0,0
16076,1,0,4.25,2,0,6,0,0
16077,1,0,3.5,4,17,21,0,0
16078,2,1,2.2,2,13,33,0,0
16079,1,0,2.5,8,4,79,0,0
16080,1,1,3.0,8,3,23,0,0
16081,1,1,3.25,0,1,37,0,0
16082,2,0,3.0,2,13,32,0,0
16083,1,0,3.75,0,27,46,0,0
16084,2,1,4.0,8,4,53,0,0
16085,2,2,4.25,2,0,48,0,0
16086,1,0,2.5,8,3,24,0,0
16087,1,0,3.75,0,23,10,0,0
16088,2,1,2.5,8,3,24,0,0
16089,1,1,3.0,0,27,55,0,0
16090,2,1,2.2,2,22,4,0,0
16091,1,2,2.2,2,13,33,0,0
16092,1,2,3.75,0,23,10,0,0
16093,1,2,3.0,2,22,3,0,0
16094,1,0,3.0,8,4,78,0,0
16095,1,1,3.75,4,17,76,0,0
16096,2,0,3.0,8,6,63,0,0
16097,2,1,4.25,2,0,48,0,0
16098,1,0,4.75,4,17,75,0,0
16099,1,2,3.0,2,10,58,0,0
16100,1,0,2.45,2,25,45,0,0
16101,1,2,2.5,2,10,59,0,0
16102,1,2,3.1,2,25,44,0,0
16103,2,2,3.0,2,22,3,0,0
16104,2,1,3.5,4,17,21,0,0
16105,1,1,3.1,2,25,44,0,0
16106,1,1,2.5,8,4,54,0,0
16107,1,1,3.0,2,10,58,0,0
16108,2,2,2.2,2,22,4,0,0
16109,2,2,4.25,2,0,6,0,0
16110,2,1,3.75,2,0,47,0,0
16111,1,2,3.5,4,17,21,0,0
16112,1,2,2.5,8,3,27,0,0
16113,2,2,3.5,2,13,31,0,0
16114,2,0,3.1,2,25,44,0,0
16115,1,1,3.5,2,22,2,0,0
16116,2,2,2.5,8,3,24,0,0
16117,1,2,4.5,0,27,66,0,0
16118,2,2,3.5,4,17,21,0,0
16119,1,1,3.0,2,0,29,0,0
16120,1,1,3.75,0,23,0,0,0
16121,2,0,2.5,8,6,51,2,0
16122,1,2,2.2,2,13,33,2,0
16123,2,2,4.25,2,0,6,2,0
16124,1,0,2.5,2,13,15,2,0
16125,1,0,3.25,0,1,37,2,0
16126,1,0,3.0,2,13,14,2,0
16127,1,0,2.5,8,3,24,2,0
16128,2,0,3.1,8,4,71,2,0
16129,2,2,4.75,4,17,75,2,0
16130,1,1,4.5,4,17,20,2,0
16131,2,0,2.55,8,4,72,2,0
16132,1,1,3.0,8,3,26,2,0
16133,1,1,3.75,0,23,10,2,0
16134,1,2,3.75,2,0,47,2,0
16135,1,2,4.5,0,27,66,2,0
16136,2,1,2.2,2,13,33,2,0
16137,2,2,2.2,2,22,4,2,0
16138,1,2,3.75,0,27,46,2,0
16139,1,2,3.0,8,5,68,2,0
16140,2,0,2.2,2,13,33,2,0
16141,1,0,2.2,2,22,4,2,0
16142,1,0,3.0,0,27,55,2,0
16143,2,2,3.0,8,4,78,2,0
16144,1,2,2.0,2,10,60,2,0
16145,2,0,3.1,8,4,71,2,0
16146,2,0,3.0,8,5,68,2,0
16147,2,0,3.1,8,4,71,2,0
16148,1,1,3.75,4,17,76,2,0
16149,2,2,3.1,8,4,71,2,0
16150,1,1,2.5,8,6,64,2,0
16151,2,0,2.45,2,25,45,2,0
16152,1,0,3.25,0,27,17,2,0
16153,2,1,4.25,2,0,6,2,0
16154,1,2,3.0,8,3,26,2,0
16155,1,2,2.5,8,4,54,2,0
16156,1,0,2.2,2,22,4,2,0
16157,2,1,3.5,2,22,2,2,0
16158,1,1,3.25,0,27,35,2,0
16159,2,0,4.5,4,17,20,2,0
16160,2,1,2.2,2,22,4,2,0
16161,1,1,3.25,0,27,17,2,0
16162,1,0,2.2,2,13,33,2,0
16163,1,1,3.75,4,17,76,2,0
16164,2,0,4.0,8,4,53,2,0
16165,2,1,3.0,8,5,68,2,0
16166,1,2,2.2,2,22,4,2,0
16167,1,0,3.0,8,6,50,2,0
16168,1,0,4.5,0,27,66,2,0
16169,2,1,3.0,8,6,50,2,0
16170,1,1,2.0,2,13,16,2,0
16171,1,0,3.75,4,17,76,2,0
16172,2,1,3.75,2,0,5,2,0
16173,2,0,3.0,2,0,29,2,0
16174,1,0,3.0,0,27,55,2,0
16175,2,0,2.5,2,10,59,2,0
16176,1,0,3.25,0,27,35,2,0
16177,2,2,4.0,8,4,53,2,0
16178,1,2,3.75,0,23,10,2,0
16179,2,2,2.5,2,13,15,2,0
16180,2,0,4.25,2,0,48,2,0
16181,2,0,2.5,2,10,59,2,0
16182,1,0,3.75,0,27,46,2,0
16183,2,2,4.25,2,0,48,2,0
16184,1,0,2.5,8,4,54,2,0
16185,1,2,3.0,2,0,61,2,0
16186,1,1,2.2,2,13,33,2,0
16187,1,1,2.55,8,4,72,2,0
16188,2,1,3.0,8,4,78,2,0
16189,2,1,3.5,2,22,2,2,0
16190,1,1,3.25,0,1,37,2,0
16191,1,1,2.0,2,13,16,2,0
16192,1,2,4.25,2,0,48,2,0
16193,1,2,4.5,0,27,66,2,0
16194,1,2,2.5,8,6,51,2,0
16195,1,0,2.2,2,22,4,2,0
16196,1,2,3.75,2,25,43,2,0
16197,1,1,2.5,8,4,54,2,0
16198,2,0,4.75,4,17,75,2,0
16199,2,2,4.25,2,0,6,2,0
16200,1,2,2.45,2,25,45,2,0
16201,1,2,3.0,0,27,55,2,0
16202,2,0,2.5,8,4,79,2,0
16203,2,1,3.0,8,4,78,2,0
16204,2,1,3.0,2,0,29,2,0
16205,1,0,3.75,4,17,76,2,0
16206,2,2,2.1,2,0,61,2,0
16207,2,2,2.65,0,27,35,2,0
16208,1,2,3.5,0,1,34,2,0
16209,2,0,3.0,8,3,23,2,0
16210,1,0,3.0,8,3,26,2,0
16211,2,2,3.5,4,17,21,2,0
16212,2,1,3.0,2,10,58,2,0
16213,2,2,2.5,2,10,59,2,0
16214,2,0,3.0,8,6,50,2,0
16215,1,0,4.5,0,27,66,2,0
16216,1,2,3.5,2,22,2,2,0
16217,1,2,3.75,0,27,46,2,0
16218,1,1,2.2,2,13,33,2,0
16219,1,2,2.5,8,3,27,2,0
16220,1,0,2.5,8,6,64,2,0
16221,1,1,3.5,2,22,2,2,0
16222,2,0,2.5,8,4,79,2,0
16223,1,1,3.1,8,4,71,2,0
16224,1,1,3.5,0,1,34,2,0
