transaction_id,transaction_date,transaction_time,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,period,season
2236,2023-01-05,2024-11-05 08:46:33,1,1,3.5,2,22,2,1,2
2237,2023-01-05,2024-11-05 08:48:56,2,2,2.0,2,13,16,1,2
2238,2023-01-05,2024-11-05 08:50:10,2,2,2.45,2,25,45,1,2
2239,2023-01-05,2024-11-05 08:50:22,2,1,3.0,8,6,50,1,2
2240,2023-01-05,2024-11-05 08:50:33,2,2,4.75,4,17,75,1,2
2241,2023-01-05,2024-11-05 08:52:48,1,2,3.75,4,17,76,1,2
2242,2023-01-05,2024-11-05 08:52:48,1,2,3.0,0,27,55,1,2
2243,2023-01-05,2024-11-05 08:57:11,1,2,2.0,2,13,16,1,2
2244,2023-01-05,2024-11-05 08:57:34,2,2,3.0,8,3,23,1,2
2245,2023-01-05,2024-11-05 08:59:33,1,1,3.75,2,25,43,1,2
2246,2023-01-05,2024-11-05 09:01:38,2,2,3.75,2,25,43,1,2
2247,2023-01-05,2024-11-05 09:01:38,1,2,3.25,0,1,37,1,2
2248,2023-01-05,2024-11-05 09:02:51,1,1,3.5,4,17,21,1,2
2249,2023-01-05,2024-11-05 09:04:55,2,2,2.2,2,13,33,1,2
2250,2023-01-05,2024-11-05 09:04:55,1,2,3.25,0,27,35,1,2
2251,2023-01-05,2024-11-05 09:12:44,2,1,3.0,8,5,68,1,2
2252,2023-01-05,2024-11-05 09:15:27,2,1,2.2,2,13,33,1,2
2253,2023-01-05,2024-11-05 09:16:18,2,2,2.5,8,3,27,1,2
2254,2023-01-05,2024-11-05 09:18:17,2,2,4.25,2,0,48,1,2
2255,2023-01-05,2024-11-05 09:20:54,1,1,3.75,2,0,47,1,2
2256,2023-01-05,2024-11-05 09:23:37,1,2,3.0,2,0,61,1,2
2257,2023-01-05,2024-11-05 09:26:10,1,2,3.75,2,0,5,1,2
2258,2023-01-05,2024-11-05 09:26:10,1,2,3.75,0,27,46,1,2
2259,2023-01-05,2024-11-05 09:26:54,2,1,3.0,8,3,26,1,2
2260,2023-01-05,2024-11-05 09:27:28,2,2,2.2,2,22,4,1,2
2261,2023-01-05,2024-11-05 09:27:52,1,1,3.1,8,4,71,1,2
2262,2023-01-05,2024-11-05 09:34:13,1,1,3.0,8,6,50,1,2
2263,2023-01-05,2024-11-05 09:38:01,2,2,2.5,8,4,79,1,2
2264,2023-01-05,2024-11-05 09:38:01,1,2,3.25,0,27,35,1,2
2265,2023-01-05,2024-11-05 09:41:47,2,1,2.5,2,13,15,1,2
2266,2023-01-05,2024-11-05 09:41:53,1,2,3.1,8,4,71,1,2
2267,2023-01-05,2024-11-05 09:44:03,1,1,2.5,8,6,64,1,2
2268,2023-01-05,2024-11-05 09:47:57,2,1,3.0,2,13,32,1,2
2269,2023-01-05,2024-11-05 09:54:34,1,2,2.5,2,13,15,1,2
2270,2023-01-05,2024-11-05 09:56:05,1,1,4.5,4,17,20,1,2
2271,2023-01-05,2024-11-05 10:08:29,2,2,3.75,2,0,5,1,2
2272,2023-01-05,2024-11-05 10:09:39,1,1,3.0,2,10,58,1,2
2273,2023-01-05,2024-11-05 10:09:39,1,1,3.5,0,23,18,1,2
2274,2023-01-05,2024-11-05 10:12:26,2,2,2.0,2,10,60,1,2
2275,2023-01-05,2024-11-05 10:16:59,1,2,3.0,8,3,23,1,2
2276,2023-01-05,2024-11-05 10:16:59,1,2,3.5,0,1,34,1,2
2277,2023-01-05,2024-11-05 10:20:39,1,1,2.5,2,13,15,1,2
2278,2023-01-05,2024-11-05 10:20:56,1,2,3.0,8,4,78,1,2
2279,2023-01-05,2024-11-05 10:20:56,1,2,3.5,0,23,18,1,2
2280,2023-01-05,2024-11-05 10:21:40,1,2,2.5,8,4,79,1,2
2281,2023-01-05,2024-11-05 10:22:27,1,1,3.75,2,0,47,1,2
2282,2023-01-05,2024-11-05 10:27:21,1,1,2.5,2,13,15,1,2
2283,2023-01-05,2024-11-05 10:30:15,2,1,3.75,2,0,5,1,2
2284,2023-01-05,2024-11-05 10:30:55,2,2,3.0,2,22,3,1,2
2285,2023-01-05,2024-11-05 10:31:18,2,1,3.0,8,6,63,1,2
2286,2023-01-05,2024-11-05 10:33:51,1,2,4.25,2,0,48,1,2
2287,2023-01-05,2024-11-05 10:33:53,2,1,3.0,2,13,14,1,2
2288,2023-01-05,2024-11-05 10:35:12,2,2,4.25,2,0,6,1,2
2289,2023-01-05,2024-11-05 10:36:55,1,2,3.0,8,3,26,1,2
2290,2023-01-05,2024-11-05 10:36:55,1,2,3.0,0,27,55,1,2
2291,2023-01-05,2024-11-05 10:37:45,1,2,2.5,8,6,64,1,2
2292,2023-01-05,2024-11-05 10:40:06,1,1,3.1,2,25,44,1,2
2293,2023-01-05,2024-11-05 10:40:16,1,2,4.25,2,0,48,1,2
2294,2023-01-05,2024-11-05 10:41:06,2,2,2.5,8,5,69,1,2
2295,2023-01-05,2024-11-05 10:46:52,2,1,3.1,2,25,44,1,2
2296,2023-01-05,2024-11-05 10:50:44,2,1,3.75,4,17,76,1,2
2297,2023-01-05,2024-11-05 10:50:46,1,1,3.0,2,13,32,1,2
2298,2023-01-05,2024-11-05 10:51:10,1,2,3.0,8,6,63,1,2
2299,2023-01-05,2024-11-05 10:51:10,1,2,3.75,0,23,10,1,2
2300,2023-01-05,2024-11-05 10:51:48,2,2,2.5,8,4,54,1,2
2301,2023-01-05,2024-11-05 10:56:39,2,1,2.5,8,3,27,1,2
2302,2023-01-05,2024-11-05 10:56:39,1,1,3.25,0,27,17,1,2
2303,2023-01-05,2024-11-05 11:02:04,1,1,4.75,4,17,75,1,2
2304,2023-01-05,2024-11-05 11:02:09,1,2,3.0,8,6,63,1,2
2305,2023-01-05,2024-11-05 11:02:54,1,0,2.55,8,4,72,1,2
2306,2023-01-05,2024-11-05 11:03:05,1,0,4.25,2,0,6,1,2
2307,2023-01-05,2024-11-05 11:06:45,1,1,3.75,2,0,47,1,2
2308,2023-01-05,2024-11-05 11:07:04,2,2,4.75,4,17,75,1,2
2309,2023-01-05,2024-11-05 11:07:21,2,2,3.75,2,0,47,1,2
2310,2023-01-05,2024-11-05 11:07:42,1,0,3.75,2,25,43,1,2
2311,2023-01-05,2024-11-05 11:07:53,1,2,2.5,2,13,15,1,2
2312,2023-01-05,2024-11-05 11:07:53,1,2,3.25,0,27,35,1,2
2313,2023-01-05,2024-11-05 11:12:35,1,0,2.55,8,4,72,1,2
2314,2023-01-05,2024-11-05 11:12:35,1,0,3.75,0,23,10,1,2
2315,2023-01-05,2024-11-05 11:13:31,1,2,2.5,2,13,15,1,2
2316,2023-01-05,2024-11-05 11:15:14,2,2,3.5,2,22,2,1,2
2317,2023-01-05,2024-11-05 11:15:59,1,0,3.0,8,3,23,1,2
2318,2023-01-05,2024-11-05 11:19:06,1,0,2.5,8,3,24,1,2
2319,2023-01-05,2024-11-05 11:20:52,1,1,3.5,2,22,2,1,2
2320,2023-01-05,2024-11-05 11:20:55,1,1,3.0,8,3,26,1,2
2321,2023-01-05,2024-11-05 11:21:19,2,2,3.0,2,22,3,1,2
2322,2023-01-05,2024-11-05 11:21:28,2,1,4.25,2,0,6,1,2
2323,2023-01-05,2024-11-05 11:22:59,1,2,3.0,8,3,26,1,2
2324,2023-01-05,2024-11-05 11:23:07,1,1,4.75,4,17,75,1,2
2325,2023-01-05,2024-11-05 11:23:29,1,2,2.5,8,5,69,1,2
2326,2023-01-05,2024-11-05 11:23:29,1,2,3.75,0,23,0,1,2
2327,2023-01-05,2024-11-05 11:23:46,1,0,2.2,2,13,33,1,2
2328,2023-01-05,2024-11-05 11:24:27,1,0,3.0,8,6,63,1,2
2329,2023-01-05,2024-11-05 11:24:27,1,0,3.25,0,27,17,1,2
2330,2023-01-05,2024-11-05 11:26:08,1,1,3.1,2,25,44,1,2
2331,2023-01-05,2024-11-05 11:26:08,1,1,3.25,0,27,17,1,2
2332,2023-01-05,2024-11-05 11:27:14,1,1,4.0,8,4,53,1,2
2333,2023-01-05,2024-11-05 11:27:58,1,1,3.0,2,22,3,1,2
2334,2023-01-05,2024-11-05 11:32:31,2,0,3.75,2,25,43,1,2
2335,2023-01-05,2024-11-05 11:33:32,1,1,2.5,8,3,27,1,2
2336,2023-01-05,2024-11-05 11:36:32,1,1,2.5,2,13,15,1,2
2337,2023-01-05,2024-11-05 11:37:05,2,2,3.0,8,6,50,1,2
2338,2023-01-05,2024-11-05 11:39:46,1,2,2.55,8,4,72,1,2
2339,2023-01-05,2024-11-05 11:41:40,2,2,3.0,2,0,61,1,2
2340,2023-01-05,2024-11-05 11:43:12,1,0,3.75,4,17,76,1,2
2341,2023-01-05,2024-11-05 11:46:21,1,2,2.5,8,3,27,1,2
2342,2023-01-05,2024-11-05 11:47:27,1,0,3.0,2,10,58,1,2
2343,2023-01-05,2024-11-05 11:48:51,2,2,3.5,4,17,21,1,2
2344,2023-01-05,2024-11-05 11:49:31,1,0,3.5,2,22,2,1,2
2345,2023-01-05,2024-11-05 11:51:26,2,2,3.5,2,22,2,1,2
2346,2023-01-05,2024-11-05 11:51:32,1,2,3.0,2,0,61,1,2
2347,2023-01-05,2024-11-05 11:51:47,1,2,3.0,8,6,63,1,2
2348,2023-01-05,2024-11-05 11:51:47,1,2,3.25,0,27,17,1,2
2349,2023-01-05,2024-11-05 11:53:49,1,2,3.75,2,25,43,1,2
2350,2023-01-05,2024-11-05 11:53:49,1,2,3.25,0,27,17,1,2
2351,2023-01-05,2024-11-05 11:55:47,1,0,3.5,4,17,21,1,2
2352,2023-01-05,2024-11-05 12:00:27,2,0,3.0,8,6,63,0,2
2353,2023-01-05,2024-11-05 12:01:03,1,0,3.0,8,6,63,0,2
2354,2023-01-05,2024-11-05 12:01:16,2,1,4.75,4,17,75,0,2
2355,2023-01-05,2024-11-05 12:04:18,2,0,3.0,2,0,29,0,2
2356,2023-01-05,2024-11-05 12:07:35,2,2,3.1,2,25,44,0,2
2357,2023-01-05,2024-11-05 12:08:26,1,0,2.5,8,4,79,0,2
2358,2023-01-05,2024-11-05 12:09:11,1,0,3.0,8,5,68,0,2
2359,2023-01-05,2024-11-05 12:11:04,2,0,2.5,8,3,24,0,2
2360,2023-01-05,2024-11-05 12:11:13,2,0,2.5,8,3,27,0,2
2361,2023-01-05,2024-11-05 12:11:13,1,0,3.5,0,23,18,0,2
2362,2023-01-05,2024-11-05 12:11:45,2,0,2.5,8,5,69,0,2
2363,2023-01-05,2024-11-05 12:11:47,2,0,2.5,2,13,15,0,2
2364,2023-01-05,2024-11-05 12:13:35,1,0,3.0,2,22,3,0,2
2365,2023-01-05,2024-11-05 12:13:57,2,2,3.0,2,13,14,0,2
2366,2023-01-05,2024-11-05 12:14:11,1,0,3.75,4,17,76,0,2
2367,2023-01-05,2024-11-05 12:14:16,2,2,2.55,8,4,72,0,2
2368,2023-01-05,2024-11-05 12:14:28,1,0,3.1,8,4,71,0,2
2369,2023-01-05,2024-11-05 12:16:00,2,2,3.0,8,6,50,0,2
2370,2023-01-05,2024-11-05 12:16:55,1,1,2.55,8,4,72,0,2
2371,2023-01-05,2024-11-05 12:18:01,2,2,2.5,8,4,79,0,2
2372,2023-01-05,2024-11-05 12:18:39,2,2,3.5,2,22,2,0,2
2373,2023-01-05,2024-11-05 12:19:01,1,0,3.1,8,4,71,0,2
2374,2023-01-05,2024-11-05 12:21:16,2,1,4.5,4,17,20,0,2
2375,2023-01-05,2024-11-05 12:21:21,1,2,2.5,2,13,15,0,2
2376,2023-01-05,2024-11-05 12:22:51,1,2,3.0,2,13,32,0,2
2377,2023-01-05,2024-11-05 12:24:25,2,1,3.0,2,13,32,0,2
2378,2023-01-05,2024-11-05 12:24:39,2,1,2.0,2,10,60,0,2
2379,2023-01-05,2024-11-05 12:25:14,2,1,3.0,8,6,50,0,2
2380,2023-01-05,2024-11-05 12:25:31,2,0,3.0,8,3,23,0,2
2381,2023-01-05,2024-11-05 12:26:29,1,2,3.75,2,0,5,0,2
2382,2023-01-05,2024-11-05 12:26:57,2,2,2.2,2,22,4,0,2
2383,2023-01-05,2024-11-05 12:28:08,2,1,4.0,8,4,53,0,2
2384,2023-01-05,2024-11-05 12:29:14,1,2,4.5,4,17,20,0,2
2385,2023-01-05,2024-11-05 12:29:14,1,2,3.75,0,27,46,0,2
2386,2023-01-05,2024-11-05 12:29:54,2,1,3.0,2,0,29,0,2
2387,2023-01-05,2024-11-05 12:32:05,1,2,2.5,8,3,24,0,2
2388,2023-01-05,2024-11-05 12:32:17,1,2,4.5,4,17,20,0,2
2389,2023-01-05,2024-11-05 12:34:40,2,0,4.5,4,17,20,0,2
2390,2023-01-05,2024-11-05 12:34:56,2,0,2.5,8,3,24,0,2
2391,2023-01-05,2024-11-05 12:37:52,2,2,3.0,8,6,63,0,2
2392,2023-01-05,2024-11-05 12:37:52,1,2,4.5,0,27,66,0,2
2393,2023-01-05,2024-11-05 12:39:46,2,0,3.0,8,6,50,0,2
2394,2023-01-05,2024-11-05 12:40:16,1,2,3.1,2,25,44,0,2
2395,2023-01-05,2024-11-05 12:41:35,1,1,2.5,8,6,64,0,2
2396,2023-01-05,2024-11-05 12:41:36,2,0,3.0,8,5,68,0,2
2397,2023-01-05,2024-11-05 12:41:55,2,0,2.2,2,22,4,0,2
2398,2023-01-05,2024-11-05 12:42:06,1,0,3.0,2,0,29,0,2
2399,2023-01-05,2024-11-05 12:42:13,2,0,3.0,2,22,3,0,2
2400,2023-01-05,2024-11-05 12:42:34,2,0,2.5,2,10,59,0,2
2401,2023-01-05,2024-11-05 12:42:44,2,0,3.75,2,25,43,0,2
2402,2023-01-05,2024-11-05 12:45:31,2,1,3.0,2,0,61,0,2
2403,2023-01-05,2024-11-05 12:45:31,1,1,3.25,0,1,37,0,2
2404,2023-01-05,2024-11-05 12:45:56,1,0,2.5,8,4,79,0,2
2405,2023-01-05,2024-11-05 12:46:17,1,0,2.0,2,10,60,0,2
2406,2023-01-05,2024-11-05 12:48:53,2,2,2.45,2,25,45,0,2
2407,2023-01-05,2024-11-05 12:49:21,2,0,3.75,2,25,43,0,2
2408,2023-01-05,2024-11-05 12:50:41,1,1,2.0,2,13,16,0,2
2409,2023-01-05,2024-11-05 12:51:08,1,0,3.0,2,13,32,0,2
2410,2023-01-05,2024-11-05 12:51:08,1,0,3.0,0,27,55,0,2
2411,2023-01-05,2024-11-05 12:53:45,1,1,2.5,8,3,27,0,2
2412,2023-01-05,2024-11-05 12:55:54,2,0,4.5,4,17,20,0,2
2413,2023-01-05,2024-11-05 12:56:37,1,2,3.0,2,0,61,0,2
2414,2023-01-05,2024-11-05 12:56:48,1,0,3.75,2,25,43,0,2
2415,2023-01-05,2024-11-05 13:00:31,2,1,2.5,8,5,69,0,2
2416,2023-01-05,2024-11-05 13:04:02,2,2,2.5,2,13,15,0,2
2417,2023-01-05,2024-11-05 13:05:23,2,1,3.0,8,3,23,0,2
2418,2023-01-05,2024-11-05 13:05:52,2,0,2.2,2,13,33,0,2
2419,2023-01-05,2024-11-05 13:05:52,1,0,3.25,0,1,37,0,2
2420,2023-01-05,2024-11-05 13:07:41,2,0,2.5,2,10,59,0,2
2421,2023-01-05,2024-11-05 13:08:10,1,1,4.25,2,0,6,0,2
2422,2023-01-05,2024-11-05 13:08:10,1,1,4.5,0,27,66,0,2
2423,2023-01-05,2024-11-05 13:08:46,2,2,2.55,8,4,72,0,2
2424,2023-01-05,2024-11-05 13:11:00,1,2,4.75,4,17,75,0,2
2425,2023-01-05,2024-11-05 13:11:35,1,1,4.75,4,17,75,0,2
2426,2023-01-05,2024-11-05 13:11:48,1,2,3.0,2,0,29,0,2
2427,2023-01-05,2024-11-05 13:11:48,1,2,3.75,0,27,46,0,2
2428,2023-01-05,2024-11-05 13:13:55,2,0,3.0,8,6,50,0,2
2429,2023-01-05,2024-11-05 13:13:55,1,0,3.25,0,27,35,0,2
2430,2023-01-05,2024-11-05 13:14:12,1,2,3.0,2,10,58,0,2
2431,2023-01-05,2024-11-05 13:14:16,2,0,2.5,8,6,64,0,2
2432,2023-01-05,2024-11-05 13:16:45,1,2,2.5,2,10,59,0,2
2433,2023-01-05,2024-11-05 13:17:14,2,2,2.55,8,4,72,0,2
2434,2023-01-05,2024-11-05 13:17:25,1,2,2.2,2,22,4,0,2
2435,2023-01-05,2024-11-05 13:17:45,1,0,3.0,8,4,78,0,2
2436,2023-01-05,2024-11-05 13:17:45,1,0,3.5,0,23,18,0,2
2437,2023-01-05,2024-11-05 13:21:04,2,0,3.5,4,17,21,0,2
2438,2023-01-05,2024-11-05 13:22:07,1,0,3.0,8,6,50,0,2
2439,2023-01-05,2024-11-05 13:22:07,1,0,3.25,0,27,17,0,2
2440,2023-01-05,2024-11-05 13:22:57,2,0,2.2,2,22,4,0,2
2441,2023-01-05,2024-11-05 13:23:24,1,0,3.0,2,13,32,0,2
2442,2023-01-05,2024-11-05 13:24:46,2,2,3.0,8,5,68,0,2
2443,2023-01-05,2024-11-05 13:29:49,2,0,3.0,8,3,26,0,2
2444,2023-01-05,2024-11-05 13:31:14,2,0,2.45,2,25,45,0,2
2445,2023-01-05,2024-11-05 13:31:28,2,0,3.0,8,3,26,0,2
2446,2023-01-05,2024-11-05 13:32:49,2,2,2.5,8,4,54,0,2
2447,2023-01-05,2024-11-05 13:33:07,1,2,2.5,2,10,59,0,2
2448,2023-01-05,2024-11-05 13:34:37,2,0,3.0,8,3,23,0,2
2449,2023-01-05,2024-11-05 13:39:15,1,0,3.75,2,0,47,0,2
2450,2023-01-05,2024-11-05 13:39:31,2,0,2.0,2,10,60,0,2
2451,2023-01-05,2024-11-05 13:41:46,2,0,4.75,4,17,75,0,2
2452,2023-01-05,2024-11-05 13:46:46,1,0,2.5,2,10,59,0,2
2453,2023-01-05,2024-11-05 13:47:15,2,0,2.5,8,4,54,0,2
2454,2023-01-05,2024-11-05 13:47:21,1,1,3.0,8,5,68,0,2
2455,2023-01-05,2024-11-05 13:49:25,1,0,2.5,8,3,27,0,2
2456,2023-01-05,2024-11-05 13:49:25,1,0,3.25,0,27,17,0,2
2457,2023-01-05,2024-11-05 13:50:56,2,0,3.0,2,0,29,0,2
2458,2023-01-05,2024-11-05 13:51:49,2,0,2.5,8,5,69,0,2
2459,2023-01-05,2024-11-05 13:51:56,2,0,2.0,2,13,16,0,2
2460,2023-01-05,2024-11-05 13:52:40,1,0,3.75,2,0,47,0,2
2461,2023-01-05,2024-11-05 13:52:40,1,0,3.25,0,27,35,0,2
2462,2023-01-05,2024-11-05 13:53:35,2,2,3.1,2,25,44,0,2
2463,2023-01-05,2024-11-05 13:53:35,1,2,3.75,0,23,10,0,2
2464,2023-01-05,2024-11-05 13:56:12,1,2,4.25,2,0,6,0,2
2465,2023-01-05,2024-11-05 13:56:33,1,1,3.75,2,0,5,0,2
2466,2023-01-05,2024-11-05 13:58:24,1,1,2.0,2,13,16,0,2
2467,2023-01-05,2024-11-05 13:58:31,1,0,2.5,2,13,15,0,2
2468,2023-01-05,2024-11-05 13:58:31,1,0,3.25,0,27,35,0,2
2469,2023-01-05,2024-11-05 13:59:54,2,0,2.5,2,13,15,0,2
2470,2023-01-05,2024-11-05 14:01:14,1,0,4.75,4,17,75,0,2
2471,2023-01-05,2024-11-05 14:01:39,1,1,2.5,8,6,64,0,2
2472,2023-01-05,2024-11-05 14:02:02,1,1,3.0,8,4,78,0,2
2473,2023-01-05,2024-11-05 14:07:48,2,2,3.0,8,5,68,0,2
2474,2023-01-05,2024-11-05 14:09:43,1,1,3.75,2,0,5,0,2
2475,2023-01-05,2024-11-05 14:12:17,1,1,2.55,8,4,72,0,2
2476,2023-01-05,2024-11-05 14:12:36,2,1,2.45,2,25,45,0,2
2477,2023-01-05,2024-11-05 14:13:41,2,2,4.25,2,0,48,0,2
2478,2023-01-05,2024-11-05 14:13:41,1,2,3.5,0,23,18,0,2
2479,2023-01-05,2024-11-05 14:14:57,2,0,3.75,4,17,76,0,2
2480,2023-01-05,2024-11-05 14:14:57,1,0,3.5,0,23,18,0,2
2481,2023-01-05,2024-11-05 14:15:54,2,2,3.0,8,3,26,0,2
2482,2023-01-05,2024-11-05 14:19:19,1,1,2.0,2,13,16,0,2
2483,2023-01-05,2024-11-05 14:19:35,1,1,4.25,2,0,48,0,2
2484,2023-01-05,2024-11-05 14:19:55,2,2,2.5,8,3,24,0,2
2485,2023-01-05,2024-11-05 14:19:55,1,2,3.25,0,27,35,0,2
2486,2023-01-05,2024-11-05 14:20:30,2,2,3.1,8,4,71,0,2
2487,2023-01-05,2024-11-05 14:21:24,1,1,3.5,2,13,31,0,2
2488,2023-01-05,2024-11-05 14:24:57,2,2,3.0,8,5,68,0,2
2489,2023-01-05,2024-11-05 14:26:50,2,0,3.75,4,17,76,0,2
2490,2023-01-05,2024-11-05 14:29:23,1,0,2.0,2,13,16,0,2
2491,2023-01-05,2024-11-05 14:31:58,1,1,3.5,4,17,21,0,2
2492,2023-01-05,2024-11-05 14:32:07,2,0,2.5,8,4,79,0,2
2493,2023-01-05,2024-11-05 14:34:03,1,0,2.5,2,10,59,0,2
2494,2023-01-05,2024-11-05 14:34:03,1,0,4.5,0,27,66,0,2
2495,2023-01-05,2024-11-05 14:34:57,1,2,2.5,8,4,54,0,2
2496,2023-01-05,2024-11-05 14:35:07,2,0,4.75,4,17,75,0,2
2497,2023-01-05,2024-11-05 14:37:08,1,1,3.0,8,3,26,0,2
2498,2023-01-05,2024-11-05 14:37:08,1,1,3.25,0,27,17,0,2
2499,2023-01-05,2024-11-05 14:40:06,2,2,2.5,8,4,79,0,2
2500,2023-01-05,2024-11-05 14:40:13,2,0,3.0,8,6,50,0,2
2501,2023-01-05,2024-11-05 14:41:14,1,1,2.5,8,3,27,0,2
2502,2023-01-05,2024-11-05 14:41:14,1,1,3.5,0,1,9,0,2
2503,2023-01-05,2024-11-05 14:42:50,1,1,4.5,4,17,20,0,2
2504,2023-01-05,2024-11-05 14:44:12,1,0,3.0,2,13,32,0,2
2505,2023-01-05,2024-11-05 14:44:36,1,2,2.45,2,25,45,0,2
2506,2023-01-05,2024-11-05 14:44:41,1,2,2.5,2,10,59,0,2
2507,2023-01-05,2024-11-05 14:45:40,2,0,4.5,4,17,20,0,2
2508,2023-01-05,2024-11-05 14:46:51,1,1,3.0,2,22,3,0,2
2509,2023-01-05,2024-11-05 14:47:00,1,2,2.0,2,10,60,0,2
2510,2023-01-05,2024-11-05 14:48:12,2,1,3.0,2,0,61,0,2
2511,2023-01-05,2024-11-05 14:48:35,1,2,3.0,2,0,61,0,2
2512,2023-01-05,2024-11-05 14:49:25,2,2,3.0,8,6,50,0,2
2513,2023-01-05,2024-11-05 14:49:53,1,0,2.45,2,25,45,0,2
2514,2023-01-05,2024-11-05 14:49:53,1,0,3.5,0,23,18,0,2
2515,2023-01-05,2024-11-05 14:50:37,2,1,3.5,2,13,31,0,2
2516,2023-01-05,2024-11-05 14:51:32,2,1,2.5,8,3,24,0,2
2517,2023-01-05,2024-11-05 14:58:13,1,1,4.25,2,0,6,0,2
2518,2023-01-05,2024-11-05 14:58:40,2,2,3.75,2,0,5,0,2
2519,2023-01-05,2024-11-05 15:01:11,1,2,2.0,2,13,16,0,2
2520,2023-01-05,2024-11-05 15:01:55,2,2,3.75,2,0,5,0,2
2521,2023-01-05,2024-11-05 15:02:00,2,0,3.5,4,17,21,0,2
2522,2023-01-05,2024-11-05 15:05:44,1,2,4.25,2,0,48,0,2
2523,2023-01-05,2024-11-05 15:05:44,1,2,4.5,0,27,66,0,2
2524,2023-01-05,2024-11-05 15:07:20,2,1,2.45,2,25,45,0,2
2525,2023-01-05,2024-11-05 15:10:55,2,0,3.1,2,25,44,0,2
2526,2023-01-05,2024-11-05 15:10:59,2,1,2.5,8,6,64,0,2
2527,2023-01-05,2024-11-05 15:11:33,1,1,3.0,8,3,23,0,2
2528,2023-01-05,2024-11-05 15:16:38,1,2,3.1,8,4,71,0,2
2529,2023-01-05,2024-11-05 15:18:48,2,2,3.0,8,3,26,0,2
2530,2023-01-05,2024-11-05 15:18:48,1,2,3.75,0,27,46,0,2
2531,2023-01-05,2024-11-05 15:19:12,2,0,4.25,2,0,6,0,2
2532,2023-01-05,2024-11-05 15:20:40,1,2,3.0,2,13,14,0,2
2533,2023-01-05,2024-11-05 15:21:25,2,0,3.0,8,6,63,0,2
2534,2023-01-05,2024-11-05 15:21:38,1,0,3.75,4,17,76,0,2
2535,2023-01-05,2024-11-05 15:21:39,2,2,3.0,8,5,68,0,2
2536,2023-01-05,2024-11-05 15:21:39,1,2,3.5,0,1,34,0,2
2537,2023-01-05,2024-11-05 15:21:59,1,1,4.75,4,17,75,0,2
2538,2023-01-05,2024-11-05 15:28:40,2,2,2.5,2,13,15,0,2
2539,2023-01-05,2024-11-05 15:28:54,2,0,3.75,4,17,76,0,2
2540,2023-01-05,2024-11-05 15:30:31,1,2,3.0,8,3,26,0,2
2541,2023-01-05,2024-11-05 15:30:50,1,0,3.0,2,0,29,0,2
2542,2023-01-05,2024-11-05 15:30:50,1,0,3.0,0,27,55,0,2
2543,2023-01-05,2024-11-05 15:32:59,1,1,3.0,8,5,68,0,2
2544,2023-01-05,2024-11-05 15:32:59,1,1,3.25,0,27,17,0,2
2545,2023-01-05,2024-11-05 15:33:03,2,0,2.5,2,10,59,0,2
2546,2023-01-05,2024-11-05 15:33:56,1,1,2.2,2,13,33,0,2
2547,2023-01-05,2024-11-05 15:36:26,2,1,3.0,8,3,26,0,2
2548,2023-01-05,2024-11-05 15:37:48,1,0,3.1,8,4,71,0,2
2549,2023-01-05,2024-11-05 15:37:48,1,0,3.0,0,27,55,0,2
2550,2023-01-05,2024-11-05 15:38:14,2,1,2.5,8,4,54,0,2
2551,2023-01-05,2024-11-05 15:38:23,2,1,2.5,8,5,69,0,2
2552,2023-01-05,2024-11-05 15:43:42,2,0,3.1,2,25,44,0,2
2553,2023-01-05,2024-11-05 15:45:52,2,2,2.5,8,4,79,0,2
2554,2023-01-05,2024-11-05 15:45:58,1,0,3.75,4,17,76,0,2
2555,2023-01-05,2024-11-05 15:46:09,2,0,3.0,8,6,63,0,2
2556,2023-01-05,2024-11-05 15:46:09,1,0,3.75,0,27,46,0,2
2557,2023-01-05,2024-11-05 15:46:45,2,2,3.75,2,0,47,0,2
2558,2023-01-05,2024-11-05 15:46:45,1,2,3.5,0,23,18,0,2
2559,2023-01-05,2024-11-05 15:46:48,2,1,2.55,8,4,72,0,2
2560,2023-01-05,2024-11-05 15:48:02,2,2,3.0,2,13,14,0,2
2561,2023-01-05,2024-11-05 15:48:19,1,0,3.1,8,4,71,0,2
2562,2023-01-05,2024-11-05 15:48:33,1,0,4.25,2,0,48,0,2
2563,2023-01-05,2024-11-05 15:49:30,2,0,3.75,2,0,47,0,2
2564,2023-01-05,2024-11-05 15:50:17,1,0,3.75,2,0,47,0,2
2565,2023-01-05,2024-11-05 15:51:59,2,0,3.5,2,22,2,0,2
2566,2023-01-05,2024-11-05 15:52:46,1,2,2.5,8,4,54,0,2
2567,2023-01-05,2024-11-05 15:52:59,1,0,3.0,8,5,68,0,2
2568,2023-01-05,2024-11-05 15:52:59,1,0,3.75,0,27,46,0,2
2569,2023-01-05,2024-11-05 15:53:52,1,2,3.0,2,10,58,0,2
2570,2023-01-05,2024-11-05 15:54:25,2,0,3.5,4,17,21,0,2
2571,2023-01-05,2024-11-05 15:54:55,2,0,3.0,8,3,23,0,2
2572,2023-01-05,2024-11-05 15:56:34,2,2,4.25,2,0,6,0,2
2573,2023-01-05,2024-11-05 15:57:13,1,2,2.45,2,25,45,0,2
2574,2023-01-05,2024-11-05 15:57:19,2,1,3.0,2,13,32,0,2
2575,2023-01-05,2024-11-05 15:59:18,1,0,3.0,2,22,3,0,2
