transaction_id,transaction_date,transaction_time,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,period,season
37177,64,9649,2,2,3.75,2,0,47,1,2
37178,64,9801,1,2,2.5,8,6,64,1,2
37179,64,9821,1,2,3.0,2,13,14,1,2
37180,64,9863,2,1,2.0,2,10,60,1,2
37181,64,9903,2,2,3.5,2,22,2,1,2
37182,64,9950,2,2,3.0,2,13,32,1,2
37183,64,9990,1,1,2.5,8,6,51,1,2
37184,64,10029,1,1,3.0,2,13,32,1,2
37185,64,10071,2,1,2.2,2,22,4,1,2
37186,64,10084,2,2,3.0,8,3,26,1,2
37187,64,10214,2,2,3.0,8,6,63,1,2
37188,64,10303,1,2,2.5,8,3,24,1,2
37189,64,10303,1,2,3.25,0,27,35,1,2
37190,64,10307,2,2,3.0,8,4,78,1,2
37191,64,10421,1,2,3.75,4,17,76,1,2
37192,64,10506,1,1,3.0,8,3,23,1,2
37193,64,10529,2,1,4.0,8,4,53,1,2
37194,64,10529,1,1,3.75,0,23,10,1,2
37195,64,10595,1,1,4.75,4,17,75,1,2
37196,64,10642,1,0,2.5,2,10,59,1,2
37197,64,10642,1,0,3.5,0,1,9,1,2
37198,64,10655,2,1,3.0,2,0,29,1,2
37199,64,10702,2,1,3.0,2,10,58,1,2
37200,64,10709,2,1,2.55,8,4,72,1,2
37201,64,10742,2,0,3.0,8,6,50,1,2
37202,64,10803,2,2,3.75,4,17,76,1,2
37203,64,10803,1,2,3.75,0,27,46,1,2
37204,64,10840,1,1,3.5,2,13,31,1,2
37205,64,10852,1,0,4.5,4,17,20,1,2
37206,64,10895,1,1,2.5,8,4,54,1,2
37207,64,10973,1,1,2.5,8,4,79,1,2
37208,64,10976,1,0,2.5,8,6,64,1,2
37209,64,11005,1,1,3.0,8,3,26,1,2
37210,64,11011,1,1,2.45,2,25,45,1,2
37211,64,11084,1,0,3.0,2,13,14,1,2
37212,64,11084,1,0,3.5,0,1,34,1,2
37213,64,11124,1,0,2.2,2,13,33,1,2
37214,64,11124,1,0,3.25,0,27,35,1,2
37215,64,11235,1,1,3.0,2,0,61,1,2
37216,64,11253,1,2,2.5,8,3,27,1,2
37217,64,11253,1,2,3.5,0,1,34,1,2
37218,64,11311,1,2,3.75,4,17,76,1,2
37219,64,11328,2,0,2.5,8,5,69,1,2
37220,64,11328,1,0,3.75,0,23,10,1,2
37221,64,11343,2,2,3.5,4,17,21,1,2
37222,64,11390,2,2,4.25,2,0,48,1,2
37223,64,11591,1,0,2.5,8,3,27,1,2
37224,64,11637,2,0,2.5,8,6,64,1,2
37225,64,11695,1,0,2.0,2,13,16,1,2
37226,64,11695,1,0,3.25,0,27,35,1,2
37227,64,11713,1,1,3.75,2,0,47,1,2
37228,64,11715,1,1,2.2,2,13,33,1,2
37229,64,11729,2,1,3.0,8,5,68,1,2
37230,64,11887,2,2,2.5,8,5,69,1,2
37231,64,11887,1,2,3.0,0,27,55,1,2
37232,64,11888,2,1,3.0,2,0,61,1,2
37233,64,11897,1,0,2.5,8,4,79,1,2
37234,64,11897,1,0,3.75,0,23,0,1,2
37235,64,11919,2,1,4.75,4,17,75,1,2
37236,64,12027,1,2,2.5,8,6,51,1,2
37237,64,12097,1,0,4.0,8,4,53,1,2
37238,64,12100,1,1,2.55,8,4,72,1,2
37239,64,12104,1,1,4.25,2,0,48,1,2
37240,64,12149,1,1,3.0,2,13,14,1,2
37241,64,12198,1,2,4.25,2,0,6,1,2
37242,64,12198,1,2,3.25,0,27,17,1,2
37243,64,12226,1,2,3.0,8,3,23,1,2
37244,64,12312,2,1,3.0,2,13,14,1,2
37245,64,12312,1,1,3.5,0,1,9,1,2
37246,64,12323,2,1,3.1,2,25,44,1,2
37247,64,12323,1,1,3.75,0,23,10,1,2
37248,64,12359,1,2,4.25,2,0,48,1,2
37249,64,12360,2,0,3.0,8,3,26,1,2
37250,64,12399,2,1,3.1,8,4,71,0,2
37251,64,12450,2,1,3.0,2,13,32,0,2
37252,64,12452,2,1,2.0,2,10,60,0,2
37253,64,12474,2,0,2.0,2,10,60,0,2
37254,64,12474,1,0,3.25,0,27,17,0,2
37255,64,12524,2,0,2.2,2,13,33,0,2
37256,64,12562,2,0,3.0,8,6,50,0,2
37257,64,12562,1,0,3.25,0,1,37,0,2
37258,64,12575,1,0,2.5,2,13,15,0,2
37259,64,12575,1,0,3.5,0,1,34,0,2
37260,64,12693,1,0,3.5,4,17,21,0,2
37261,64,12707,1,2,3.0,8,6,50,0,2
37262,64,12707,1,2,3.5,0,1,9,0,2
37263,64,12775,2,2,2.5,8,6,51,0,2
37264,64,12780,1,0,3.1,8,4,71,0,2
37265,64,12833,1,2,3.0,8,3,26,0,2
37266,64,12872,2,1,3.0,8,4,78,0,2
37267,64,12874,1,0,2.55,8,4,72,0,2
37268,64,12874,1,0,3.75,0,23,0,0,2
37269,64,12875,1,2,3.5,2,13,31,0,2
37270,64,12875,1,2,3.5,0,1,34,0,2
37271,64,13040,2,1,3.75,4,17,76,0,2
37272,64,13041,2,1,2.55,8,4,72,0,2
37273,64,13049,1,0,2.0,2,13,16,0,2
37274,64,13049,1,0,3.75,0,23,10,0,2
37275,64,13097,2,1,3.0,8,5,68,0,2
37276,64,13144,2,2,2.5,2,10,59,0,2
37277,64,13146,2,1,2.5,8,3,24,0,2
37278,64,13217,1,0,2.5,2,13,15,0,2
37279,64,13305,2,2,2.5,8,3,27,0,2
37280,64,13333,1,1,2.2,2,22,4,0,2
37281,64,13333,1,1,3.75,0,23,0,0,2
37282,64,13360,2,1,2.2,2,22,4,0,2
37283,64,13360,1,1,3.75,0,23,0,0,2
37284,64,13446,1,2,3.75,4,17,76,0,2
37285,64,13482,2,1,3.0,2,10,58,0,2
37286,64,13504,2,1,3.0,2,13,14,0,2
37287,64,13514,2,2,3.0,8,4,78,0,2
37288,64,13514,1,2,3.75,0,27,46,0,2
37289,64,13534,2,0,3.0,2,13,14,0,2
37290,64,13543,2,0,2.0,2,13,16,0,2
37291,64,13547,2,0,2.5,2,13,15,0,2
37292,64,13583,1,0,4.25,2,0,6,0,2
37293,64,13594,2,0,2.5,8,3,24,0,2
37294,64,13613,2,2,2.5,8,5,69,0,2
37295,64,13677,1,1,3.0,2,13,14,0,2
37296,64,13724,2,1,3.0,8,3,26,0,2
37297,64,13726,2,1,3.1,2,25,44,0,2
37298,64,13733,1,0,3.5,2,22,2,0,2
37299,64,13769,2,2,2.5,8,5,69,0,2
37300,64,13820,2,0,4.75,4,17,75,0,2
37301,64,13820,1,0,3.25,0,27,35,0,2
37302,64,13826,2,1,3.0,2,22,3,0,2
37303,64,13856,2,1,2.5,2,13,15,0,2
37304,64,13868,2,0,3.0,8,5,68,0,2
37305,64,14054,2,2,2.5,8,3,27,0,2
37306,64,14063,1,1,3.0,8,4,78,0,2
37307,64,14091,2,2,3.0,8,6,50,0,2
37308,64,14116,2,2,3.0,2,13,14,0,2
37309,64,14164,2,1,3.75,4,17,76,0,2
37310,64,14164,1,1,3.25,0,27,35,0,2
37311,64,14179,1,2,3.0,2,0,29,0,2
37312,64,14223,1,2,3.0,2,0,29,0,2
37313,64,14253,2,2,2.5,8,5,69,0,2
37314,64,14253,1,2,3.5,0,1,34,0,2
37315,64,14303,1,2,2.5,8,4,54,0,2
37316,64,14334,2,1,3.0,2,10,58,0,2
37317,64,14364,2,1,4.25,2,0,6,0,2
37318,64,14379,1,0,4.0,8,4,53,0,2
37319,64,14451,1,0,3.75,2,25,43,0,2
37320,64,14520,2,2,3.75,2,0,47,0,2
37321,64,14536,1,1,2.2,2,13,33,0,2
37322,64,14539,1,1,3.0,2,0,29,0,2
37323,64,14545,2,0,3.75,2,0,5,0,2
37324,64,14620,1,2,2.0,2,13,16,0,2
37325,64,14623,1,1,3.0,8,3,26,0,2
37326,64,14712,2,1,2.5,8,3,24,0,2
37327,64,14720,2,0,3.5,2,22,2,0,2
37328,64,14730,2,2,3.75,4,17,76,0,2
37329,64,14742,1,1,3.5,2,22,2,0,2
37330,64,14742,1,1,3.75,0,23,10,0,2
37331,64,14763,1,0,2.5,8,5,69,0,2
37332,64,14825,1,0,3.1,8,4,71,0,2
37333,64,14825,1,0,3.25,0,27,17,0,2
37334,64,15052,1,2,4.5,4,17,20,0,2
37335,64,15075,2,1,3.75,2,0,47,0,2
37336,64,15172,2,1,3.75,2,25,43,0,2
37337,64,15196,2,1,2.55,8,4,72,0,2
37338,64,15203,1,0,3.75,4,17,76,0,2
37339,64,15248,1,2,2.5,2,10,59,0,2
37340,64,15273,1,2,2.5,8,3,27,0,2
37341,64,15276,2,1,3.0,2,0,61,0,2
37342,64,15286,2,2,3.75,4,17,76,0,2
37343,64,15337,1,2,2.5,2,13,15,0,2
37344,64,15337,1,2,4.5,0,27,66,0,2
37345,64,15348,2,2,3.0,2,13,14,0,2
37346,64,15380,1,1,2.0,2,10,60,0,2
37347,64,15475,2,2,3.0,2,13,32,0,2
37348,64,15497,1,0,4.75,4,17,75,0,2
37349,64,15516,2,2,2.5,2,13,15,0,2
37350,64,15526,1,2,2.5,8,4,79,0,2
37351,64,15561,2,2,3.75,4,17,76,0,2
37352,64,15595,1,2,3.5,2,13,31,0,2
37353,64,15603,1,1,3.0,8,5,68,0,2
37354,64,15604,1,1,2.5,2,10,59,0,2
37355,64,15648,2,2,4.5,4,17,20,0,2
37356,64,15721,2,1,2.5,8,5,69,0,2
37357,64,15722,2,0,4.5,4,17,20,0,2
37358,64,15787,2,1,2.0,2,10,60,0,2
37359,64,15794,2,0,2.5,2,10,59,0,2
37360,64,15797,2,2,4.25,2,0,6,0,2
37361,64,15912,1,1,3.0,8,6,63,0,2
37362,64,15914,1,2,3.5,2,13,31,0,2
37363,64,15957,1,1,2.5,2,10,59,0,2
37364,64,16058,2,2,3.5,2,13,31,0,2
37365,64,16058,1,1,3.0,2,13,32,0,2
37366,64,16167,2,1,4.25,2,0,6,0,2
37367,64,16171,1,1,2.5,2,13,15,0,2
37368,64,16223,2,0,3.0,2,13,32,0,2
37369,64,16240,1,0,2.45,2,25,45,0,2
37370,64,16253,2,1,2.5,8,4,79,0,2
37371,64,16279,1,0,3.0,2,10,58,0,2
37372,64,16293,1,2,3.0,8,4,78,0,2
37373,64,16293,1,2,3.75,0,27,46,0,2
37374,64,16344,2,2,4.5,4,17,20,0,2
37375,64,16360,2,0,3.1,8,4,71,0,2
37376,64,16404,2,2,3.1,8,4,71,0,2
37377,64,16458,2,2,3.0,2,13,32,0,2
37378,64,16587,1,1,3.1,8,4,71,0,2
37379,64,16587,1,1,3.25,0,27,17,0,2
37380,64,16600,2,0,3.75,2,0,47,0,2
37381,64,16600,1,0,3.25,0,1,37,0,2
37382,64,16659,2,1,3.0,2,0,29,0,2
37383,64,16659,1,1,3.5,0,1,34,0,2
37384,64,16669,2,2,2.0,2,13,16,0,2
37385,64,16729,1,0,2.5,2,10,59,0,2
37386,64,16729,1,0,3.75,0,23,0,0,2
37387,64,16837,2,2,3.0,2,22,3,0,2
37388,64,16885,1,2,3.5,4,17,21,0,2
37389,64,16901,1,1,3.5,4,17,21,0,2
37390,64,16915,1,1,4.75,4,17,75,0,2
37391,64,16947,2,1,2.0,2,13,16,0,2
37392,64,17007,2,2,4.0,8,4,53,0,2
37393,64,17007,1,2,3.0,0,27,55,0,2
37394,64,17013,2,0,3.0,2,13,32,0,2
37395,64,17041,1,1,2.55,8,4,72,0,2
37396,64,17067,2,1,4.25,2,0,6,0,2
37397,64,17087,1,1,2.5,2,10,59,0,2
37398,64,17118,1,2,4.5,4,17,20,0,2
37399,64,17139,2,0,3.1,8,4,71,0,2
37400,64,17164,2,1,3.0,8,6,50,0,2
37401,64,17179,2,0,4.75,4,17,75,0,2
37402,64,17228,2,0,3.0,8,6,63,0,2
37403,64,17299,2,1,3.0,8,6,63,0,2
37404,64,17363,1,0,2.5,8,3,24,0,2
37405,64,17374,1,0,4.5,4,17,20,0,2
37406,64,17381,1,0,2.5,8,6,64,0,2
37407,64,17464,1,1,3.0,8,3,23,0,2
37408,64,17469,1,1,4.5,4,17,20,0,2
37409,64,17510,1,0,3.1,8,4,71,0,2
37410,64,17578,2,0,2.55,8,4,72,0,2
37411,64,17588,2,0,4.25,2,0,6,0,2
37412,64,17590,1,2,2.2,2,22,4,0,2
37413,64,17626,1,2,2.5,8,6,64,0,2
37414,64,17633,1,2,3.1,2,25,44,0,2
37415,64,17685,1,2,2.5,8,5,69,0,2
37416,64,17704,1,0,4.0,8,4,53,0,2
37417,64,17716,1,0,4.0,8,4,53,0,2
37418,64,17716,1,0,3.25,0,1,37,0,2
37419,64,17813,1,1,3.0,2,13,14,0,2
37420,64,17861,2,2,3.5,4,17,21,0,2
37421,64,17869,1,0,2.45,2,25,45,0,2
37422,64,17897,1,1,2.2,2,22,4,0,2
37423,64,17963,1,2,3.5,4,17,21,0,2
37424,64,17963,1,2,3.75,0,23,10,0,2
37425,64,17970,2,2,3.75,2,0,5,0,2
37426,64,17972,2,1,2.5,2,10,59,0,2
37427,64,17988,2,2,3.0,8,6,50,0,2
37428,64,17988,1,2,3.75,0,23,10,0,2
37429,64,18058,2,2,3.5,2,13,31,0,2
37430,64,18083,1,0,3.0,8,3,23,0,2
37431,64,18083,1,0,3.25,0,27,35,0,2
37432,64,18149,1,0,4.0,8,4,53,0,2
37433,64,18180,1,2,3.75,2,25,43,0,2
37434,64,18202,1,1,2.5,2,13,15,0,2
37435,64,18277,1,0,3.0,8,3,26,0,2
37436,64,18290,1,0,4.75,4,17,75,0,2
37437,64,18302,2,0,2.5,8,3,27,0,2
37438,64,18302,1,0,3.75,0,27,46,0,2
37439,64,18376,2,2,4.5,4,17,20,0,2
37440,64,18403,2,1,4.75,4,17,75,0,2
37441,64,18452,1,1,2.0,2,10,60,0,2
37442,64,18496,2,0,3.0,2,22,3,0,2
37443,64,18496,1,0,3.75,0,27,46,0,2
37444,64,18536,1,1,3.5,2,22,2,0,2
37445,64,18569,1,1,2.5,8,4,79,0,2
37446,64,18605,2,0,4.0,8,4,53,0,2
37447,64,18619,1,1,4.75,4,17,75,0,2
37448,64,18665,1,2,2.45,2,25,45,0,2
37449,64,18665,1,2,3.25,0,1,37,0,2
37450,64,18671,2,0,2.55,8,4,72,0,2
37451,64,18720,1,0,4.0,8,4,53,0,2
37452,64,18720,1,0,3.5,0,23,18,0,2
37453,64,18731,1,2,4.25,2,0,48,0,2
37454,64,18737,1,2,3.5,2,22,2,0,2
37455,64,18751,1,1,2.5,8,6,51,0,2
37456,64,18751,1,1,4.5,0,27,66,0,2
37457,64,18908,2,2,4.5,4,17,20,0,2
37458,64,18918,2,0,2.5,8,6,64,0,2
37459,64,18918,1,0,3.5,0,1,34,0,2
37460,64,18920,1,2,2.5,2,10,59,0,2
37461,64,18920,1,2,3.25,0,1,37,0,2
37462,64,18967,2,1,4.5,4,17,20,0,2
37463,64,18969,2,1,3.1,2,25,44,0,2
37464,64,18973,1,0,3.75,2,25,43,0,2
37465,64,19015,2,2,2.5,8,6,51,0,2
37466,64,19015,1,2,3.75,0,23,10,0,2
37467,64,19024,1,1,3.0,8,5,68,0,2
37468,64,19025,1,2,2.5,8,3,27,0,2
37469,64,19038,1,0,3.1,2,25,44,0,2
37470,64,19038,1,0,3.75,0,27,46,0,2
37471,64,19089,1,0,3.75,2,25,43,0,2
37472,64,19129,1,0,3.75,2,0,47,0,2
37473,64,19174,1,0,2.5,2,13,15,0,2
37474,64,19174,1,0,3.75,0,23,10,0,2
37475,64,19214,2,0,2.5,8,6,51,0,2
37476,64,19241,2,1,3.5,2,22,2,0,2
37477,64,19245,2,1,2.5,2,10,59,0,2
37478,64,19253,1,1,3.0,8,5,68,0,2
37479,64,19273,1,2,2.55,8,4,72,0,2
37480,64,19321,1,0,2.5,8,4,79,0,2
37481,64,19377,1,1,3.1,8,4,71,0,2
37482,64,19377,1,1,3.75,0,23,10,0,2
37483,64,19447,2,0,2.5,2,10,59,0,2
37484,64,19468,1,1,3.75,2,0,5,0,2
37485,64,19483,1,2,3.0,2,0,61,0,2
37486,64,19488,1,2,4.0,8,4,53,0,2
37487,64,19488,1,2,3.25,0,1,37,0,2
37488,64,19505,2,1,2.5,8,6,51,0,2
37489,64,19505,1,1,3.25,0,27,35,0,2
37490,64,19589,1,0,2.5,8,4,54,0,2
37491,64,19589,2,2,3.0,8,3,23,0,2
37492,64,19627,2,0,2.5,8,4,79,0,2
37493,64,19627,1,2,2.0,2,10,60,0,2
37494,64,19627,1,2,3.25,0,1,37,0,2
37495,64,19648,2,1,3.1,2,25,44,0,2
37496,64,19665,2,2,3.75,2,0,47,0,2
37497,64,19676,2,1,2.0,2,13,16,0,2
37498,64,19692,2,2,3.1,2,25,44,0,2
37499,64,19708,2,0,3.0,8,4,78,0,2
37500,64,19708,1,0,3.0,0,27,55,0,2
37501,64,19739,1,1,3.5,2,22,2,0,2
37502,64,19756,1,2,3.0,2,22,3,0,2
37503,64,19890,1,2,3.5,4,17,21,0,2
37504,64,19900,1,2,3.0,2,22,3,0,2
37505,64,19908,1,2,2.5,8,4,79,0,2
37506,64,19973,1,2,3.0,2,13,32,0,2
37507,64,20020,1,1,3.0,2,10,58,0,2
37508,64,20037,2,0,4.75,4,17,75,0,2
37509,64,20053,2,0,3.0,2,13,14,0,2
37510,64,20208,1,1,3.75,2,0,47,0,2
37511,64,20231,1,0,3.0,2,22,3,0,2
37512,64,20231,1,0,3.75,0,27,46,0,2
37513,64,20322,2,0,3.75,2,25,43,0,2
37514,64,20478,1,1,4.25,2,0,6,0,2
37515,64,20478,1,1,3.0,0,27,55,0,2
37516,64,20490,2,2,2.5,8,3,27,0,2
37517,64,20532,2,1,3.0,2,10,58,0,2
37518,64,20558,1,2,2.5,8,4,79,0,2
37519,64,20617,2,0,2.5,2,13,15,0,2
37520,64,20657,2,1,2.5,8,5,69,0,2
37521,64,20659,2,0,3.5,4,17,21,0,2
37522,64,20659,1,0,3.75,0,23,0,0,2
37523,64,20669,1,2,3.0,8,3,26,0,2
37524,64,20744,1,2,4.5,4,17,20,0,2
37525,64,20744,1,2,3.0,0,27,55,0,2
37526,64,20802,1,0,2.5,8,6,64,0,2
37527,64,20824,2,1,3.5,4,17,21,0,2
37528,64,20827,1,1,4.0,8,4,53,0,2
37529,64,20838,2,1,3.0,2,0,61,0,2
37530,64,20915,1,0,2.2,2,22,4,0,2
37531,64,20927,2,1,3.1,8,4,71,0,2
37532,64,21047,1,0,3.0,2,13,14,0,2
37533,64,21047,1,0,3.75,0,23,10,0,2
37534,64,21117,1,2,3.0,2,13,14,0,2
37535,64,21117,1,2,3.75,0,23,0,0,2
37536,64,21147,1,0,2.0,2,10,60,0,2
37537,64,21152,1,1,3.0,2,13,14,0,2
37538,64,21152,1,1,3.5,0,1,34,0,2
37539,64,21166,1,0,4.75,4,17,75,0,2
37540,64,21172,2,2,4.25,2,0,6,0,2
37541,64,21182,2,0,2.5,8,3,27,0,2
37542,64,21189,1,2,4.5,4,17,20,0,2
37543,64,21189,1,2,3.25,0,27,17,0,2
37544,64,21222,1,1,3.0,2,22,3,0,2
37545,64,21256,2,1,2.45,2,25,45,0,2
37546,64,21276,2,2,4.25,2,0,48,0,2
37547,64,21302,2,0,2.5,2,10,59,0,2
37548,64,21308,1,1,2.5,8,4,79,0,2
37549,64,21314,2,2,3.0,2,10,58,0,2
37550,64,21354,2,2,2.2,2,22,4,0,2
37551,64,21364,2,0,3.0,8,3,23,0,2
37552,64,21378,2,2,2.5,8,3,24,0,2
37553,64,21438,2,2,2.5,8,6,51,0,2
37554,64,21492,2,2,3.75,2,25,43,0,2
37555,64,21498,1,1,3.0,2,0,61,0,2
37556,64,21498,1,1,3.5,0,1,9,0,2
37557,64,21629,1,0,4.5,4,17,20,0,2
37558,64,21634,2,0,3.5,4,17,21,0,2
37559,64,21722,1,2,3.1,8,4,71,0,2
37560,64,21736,1,2,3.0,2,10,58,0,2
37561,64,21756,2,1,3.0,8,6,50,0,2
37562,64,21765,1,2,2.5,8,3,24,0,2
37563,64,21765,1,2,3.5,0,1,9,0,2
37564,64,21784,1,2,3.75,2,0,5,0,2
37565,64,21811,2,0,3.75,2,0,5,0,2
37566,64,21817,2,2,2.5,2,13,15,0,2
37567,64,21975,2,0,3.75,2,25,43,0,2
37568,64,22033,2,1,3.75,2,0,5,0,2
37569,64,22066,1,2,3.0,2,0,61,0,2
37570,64,22089,1,1,3.5,2,13,31,0,2
37571,64,22139,1,1,2.0,2,10,60,0,2
37572,64,22162,2,2,2.5,2,13,15,0,2
37573,64,22202,2,2,2.5,2,13,15,0,2
37574,64,22215,2,1,2.5,8,4,54,0,2
37575,64,22269,1,2,2.2,2,13,33,0,2
37576,64,22291,2,0,3.0,2,10,58,0,2
37577,64,22386,1,1,2.5,8,4,54,0,2
37578,64,22406,2,1,3.0,8,6,63,0,2
37579,64,22487,2,1,2.5,8,3,24,0,2
37580,64,22509,1,1,4.25,2,0,48,0,2
37581,64,22533,2,0,4.75,4,17,75,0,2
37582,64,22533,1,0,3.5,0,1,34,0,2
37583,64,22543,1,2,4.5,4,17,20,0,2
37584,64,22570,1,0,3.1,2,25,44,0,2
37585,64,22573,2,2,3.0,8,6,50,0,2
37586,64,22585,1,0,2.5,8,6,51,0,2
37587,64,22599,2,0,3.0,2,13,14,0,2
37588,64,22599,1,0,3.75,0,27,46,0,2
37589,64,22602,2,1,2.5,8,6,51,0,2
37590,64,22622,1,2,4.25,2,0,6,0,2
37591,64,22627,1,2,2.5,2,13,15,0,2
37592,64,22705,1,0,3.0,2,13,32,0,2
37593,64,22705,1,0,3.75,0,23,0,0,2
37594,64,22710,1,2,3.0,8,6,63,0,2
37595,64,22726,1,2,2.5,8,6,51,0,2
37596,64,22783,2,1,3.0,8,5,68,0,2
37597,64,22830,1,0,2.5,2,13,15,2,2
37598,64,22839,2,0,3.0,8,4,78,2,2
37599,64,22839,1,0,3.75,0,23,0,2,2
37600,64,22845,2,2,3.75,2,0,47,2,2
37601,64,22846,2,0,2.2,2,22,4,2,2
37602,64,22852,1,0,2.5,8,6,51,2,2
37603,64,22887,1,2,2.0,2,10,60,2,2
37604,64,22943,1,0,4.5,4,17,20,2,2
37605,64,22997,2,0,2.2,2,13,33,2,2
37606,64,23047,2,2,3.0,8,3,23,2,2
37607,64,23051,2,2,4.5,4,17,20,2,2
37608,64,23061,1,1,3.0,2,10,58,2,2
37609,64,23097,1,2,4.0,8,4,53,2,2
37610,64,23121,2,1,3.0,8,3,26,2,2
37611,64,23166,2,0,2.0,2,10,60,2,2
37612,64,23182,2,1,3.0,8,3,26,2,2
37613,64,23224,1,0,2.5,2,13,15,2,2
37614,64,23224,1,0,3.0,0,27,55,2,2
37615,64,23247,1,1,3.0,2,13,32,2,2
37616,64,23329,1,2,3.1,8,4,71,2,2
37617,64,23397,2,0,3.1,8,4,71,2,2
37618,64,23398,2,1,4.75,4,17,75,2,2
37619,64,23431,1,1,3.0,8,4,78,2,2
37620,64,23453,1,1,2.5,8,6,64,2,2
37621,64,23691,2,1,3.0,8,6,50,2,2
37622,64,23727,2,0,3.0,2,10,58,2,2
37623,64,23815,2,0,2.5,8,4,54,2,2
37624,64,24063,1,0,2.5,8,4,54,2,2
37625,64,24088,1,1,3.0,8,6,50,2,2
37626,64,24139,2,0,3.0,2,0,29,2,2
37627,64,24237,2,0,3.5,4,17,21,2,2
37628,64,24289,1,1,2.5,8,4,79,2,2
37629,64,24347,1,0,2.5,8,3,24,2,2
37630,64,24347,1,0,3.5,0,23,18,2,2
37631,64,24351,1,0,3.1,8,4,71,2,2
37632,64,24351,1,0,3.0,0,27,55,2,2
37633,64,24401,1,0,3.0,8,3,26,2,2
37634,64,24422,2,0,2.55,8,4,72,2,2
37635,64,24440,1,0,4.5,4,17,20,2,2
37636,64,24510,1,1,2.5,8,6,51,2,2
37637,64,24544,1,0,3.5,2,22,2,2,2
37638,64,24593,2,1,3.0,8,6,50,2,2
37639,64,24621,1,0,2.5,8,6,64,2,2
37640,64,24625,2,1,3.0,2,13,14,2,2
37641,64,24625,1,1,3.25,0,27,35,2,2
37642,64,24640,1,1,3.5,2,22,2,2,2
37643,64,24648,1,0,3.75,4,17,76,2,2
37644,64,24652,2,1,3.0,8,5,68,2,2
37645,64,24822,1,0,4.5,4,17,20,2,2
37646,64,24822,1,0,4.5,0,27,66,2,2
37647,64,24919,1,0,3.0,8,3,26,2,2
37648,64,24923,2,0,3.75,2,0,5,2,2
37649,64,24955,1,0,2.5,2,13,15,2,2
37650,64,25024,2,1,2.5,8,4,79,2,2
37651,64,25024,1,1,3.25,0,27,35,2,2
37652,64,25047,1,1,2.5,8,6,51,2,2
37653,64,25212,2,1,2.5,8,3,24,2,2
37654,64,25234,2,1,3.0,2,0,61,2,2
37655,64,25238,2,0,3.5,2,13,31,2,2
37656,64,25388,2,1,4.5,4,17,20,2,2
37657,64,25530,2,0,3.75,2,25,43,2,2
37658,64,25553,1,0,2.2,2,13,33,2,2
37659,64,25559,1,0,4.0,8,4,53,2,2
37710,65,100,2,2,4.75,4,17,75,1,2
37711,65,105,1,2,3.0,8,3,26,1,2
37712,65,105,1,2,7.6,7,21,74,1,2
37713,65,139,1,2,3.0,8,6,63,1,2
37714,65,256,2,2,2.2,2,13,33,1,2
37715,65,1008,1,0,2.0,2,13,16,1,2
37716,65,1108,2,0,2.2,2,13,33,1,2
37717,65,1153,1,2,3.0,8,5,68,1,2
37718,65,1153,1,2,3.0,0,27,55,1,2
37719,65,1178,2,0,2.5,8,3,24,1,2
37720,65,1288,1,0,3.5,4,17,21,1,2
37721,65,1298,2,0,4.25,2,0,6,1,2
37722,65,1298,1,0,3.5,0,1,9,1,2
37723,65,1368,1,0,2.5,8,4,79,1,2
37724,65,1372,1,0,3.75,2,25,43,1,2
37725,65,1372,1,0,3.75,0,23,0,1,2
37726,65,1374,2,0,3.75,2,25,43,1,2
37727,65,1433,2,2,2.55,8,4,72,1,2
37728,65,1433,1,2,3.25,0,27,35,1,2
37729,65,1447,1,2,3.75,0,23,10,1,2
37730,65,1546,2,2,2.2,2,13,33,1,2
37731,65,1546,1,2,3.75,0,23,10,1,2
37732,65,1642,2,0,3.75,4,17,76,1,2
37733,65,1663,1,2,3.0,8,6,50,1,2
37734,65,1743,1,2,3.0,8,6,50,1,2
37735,65,1743,1,2,3.25,0,27,35,1,2
37736,65,1747,1,2,3.0,8,6,63,1,2
37737,65,1768,2,0,2.5,8,4,54,1,2
37738,65,1827,2,2,4.25,2,0,48,1,2
37739,65,1827,1,2,0.8,5,26,7,1,2
37740,65,1983,1,0,2.5,8,3,24,1,2
37741,65,1983,1,0,3.75,0,23,10,1,2
37742,65,1992,2,0,2.5,2,10,59,1,2
37743,65,2021,2,0,3.0,2,13,14,1,2
37744,65,2137,1,2,2.5,8,4,54,1,2
37745,65,2242,2,0,2.45,2,25,45,1,2
37746,65,2315,1,0,3.1,8,4,71,1,2
37747,65,2327,2,0,2.5,8,3,24,1,2
37748,65,2359,1,2,2.5,8,3,27,1,2
37749,65,2359,1,2,3.25,0,27,17,1,2
37750,65,2375,1,2,4.0,8,4,53,1,2
37751,65,2387,1,2,3.0,8,6,50,1,2
37752,65,2472,1,0,3.5,4,17,21,1,2
37753,65,2497,1,2,4.25,2,0,6,1,2
37754,65,2497,1,2,0.8,5,26,7,1,2
37755,65,2497,1,2,3.25,0,27,17,1,2
37756,65,2497,1,2,21.0,3,12,30,1,2
37757,65,2509,1,2,3.0,8,3,23,1,2
37758,65,2540,1,2,2.45,2,25,45,1,2
37759,65,2540,1,2,28.0,3,20,56,1,2
37760,65,2541,1,2,2.5,8,3,24,1,2
37761,65,2750,1,0,2.45,2,25,45,1,2
37762,65,2750,1,0,3.5,0,1,9,1,2
